Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
China,0.4771519388351155,0.4524018992214894,0.4792797062919829,0.5059373396893715,0.49998522814198415,0.42645607102646604,0.367942849406153,0.48563701282061184,0.45782167812722113,0.45897477987284674
Colombia,0.3721498285240302,0.35610096707142747,0.3791447670242749,0.4132086393294731,0.40700809619513256,0.3916826187583177,0.345738865704282,0.415649296783802,0.3627192857019941,0.3687096008596305
Comoros,0.42079135004401025,0.41171457624956487,0.4372340907600654,0.4558134855566567,0.4377117675170177,0.38769436846685956,0.32845163786336307,0.4602439123096765,0.40226509580786096,0.397507191200994
Congo,0.40986502259119756,0.3864913633031949,0.42254200179683526,0.44417591445991966,0.4395633726272993,0.4018151950411996,0.36622434992929487,0.4225535206241121,0.39253718313879293,0.39482953171590257
Costa Rica,0.3988330161933662,0.36497543290488343,0.40769550960699596,0.4362980362432623,0.4486623868590632,0.40338408252242597,0.3545614297154112,0.4041496106382324,0.3827448035796557,0.3914034469512017
Croatia,0.4027370167705486,0.3962981468343954,0.414382650005213,0.44984472234819634,0.4286200087996271,0.39393727001262613,0.3504624940524201,0.4294904616640766,0.3923862190862132,0.39018268011990354
Cuba,0.41991385212486576,0.4106260362296283,0.4259842677575063,0.44803207104620874,0.4419369006846899,0.3790346849622578,0.3249085444245266,0.43724323767631207,0.4134865321986957,0.41558179134167705
Cyprus,0.3860187485842523,0.43215748053549374,0.3934570242948251,0.42381126374831046,0.38560590260714656,0.36201428735917723,0.3431693227025253,0.4455201011619881,0.38780914474422096,0.3919023081273074
Czech Republic,0.3853107944812452,0.38472373688662154,0.3963744774196939,0.42997519995153693,0.40275427518997287,0.3788399357120815,0.33458254031913337,0.4169344364122785,0.3777358589516391,0.36810452088598283
DR Congo,0.41612600047100967,0.3976127177099281,0.4256230158813476,0.4537052516682135,0.449770752813565,0.401604672162067,0.3628684456403813,0.43986517944328196,0.3995012878869904,0.4114128561672424
Denmark,0.3772392335175022,0.3624625532431248,0.39384165069953286,0.42186747969109495,0.4014902247134671,0.3750422076304115,0.34819000220141116,0.3972328394874273,0.3618508740948843,0.35701191231229884
Djibouti,0.3795552597670794,0.36120282336480375,0.3873485703797723,0.4354445453159144,0.40820324206050007,0.42715623378572753,0.3652223436487587,0.3837677549384807,0.3694847142924162,0.3626635244651658
Dominica,0.379560123376179,0.3573851111582462,0.3937612751176193,0.43482812810402804,0.4139222094090152,0.41960990542550813,0.35107974923330043,0.39487836143855926,0.36549813803788406,0.34718878724917
Dominican Republic,0.44333324860056916,0.4030402401697941,0.45096980966685096,0.48463363799854164,0.498650323524426,0.4294194737595454,0.3515504470269686,0.4382586195573751,0.4217863044891666,0.42529861539760094
Ecuador,0.4280209937132107,0.40693554814028005,0.4314781497892658,0.47009194506711016,0.4742787037498571,0.39425114458474664,0.3463787952608852,0.4377181527893012,0.41752845515485654,0.418720893520749
Egypt,0.40420500046900476,0.3800351961248622,0.4144696936344279,0.4419450221053374,0.4275700178779701,0.4234942507680829,0.3492057311620794,0.4215083925874784,0.3892596722046234,0.3895237829700819
El Salvador,0.38126255887633254,0.3758747723521459,0.38614008618584506,0.419777418877531,0.4039158770633161,0.36801750255855314,0.33780018047201155,0.39550792865598167,0.3822827696644048,0.3815046493759988
Equatorial Guinea,0.3895599526830669,0.37369990460127567,0.4007970358275939,0.4271422933659335,0.4151916473289386,0.3898808167413385,0.3365105754065388,0.4222613808687855,0.3797254343255718,0.38919291173956183
Eritrea,0.3261713140355898,0.3073084724809385,0.33289239110605895,0.33741773507595735,0.3267184836195141,0.32017538375983884,0.35646816136695486,0.31578590045276445,0.3181140514513617,0.3340736549294715
Estonia,0.39418089884110724,0.4044431947976071,0.4028569508975484,0.440843619782011,0.4047861280355298,0.3842057529319789,0.3191741861458301,0.44201496153279846,0.3874554014052661,0.3768155513835535
Eswatini,0.35411933529798767,0.33914485713518,0.3614164894213044,0.42338404414924197,0.3938881905720813,0.3909666506241387,0.33189758414117904,0.3663742782465612,0.3463369197780275,0.3382396060301575
Ethiopia,0.39806486651550943,0.38800847926440213,0.40345848929250705,0.4562628707358404,0.43042481465410254,0.40895058744575624,0.3593815608181625,0.4088546517080804,0.38739167252539247,0.3853979881208177
Fiji,0.31304297674132153,0.3045942785795747,0.32676247255899404,0.362295762013312,0.33713688269325026,0.3524146703191387,0.3421875560543655,0.33065080732801666,0.30742246906363047,0.3045998307442809
Finland,0.34567962929712115,0.33555381094412745,0.3556986757374658,0.4073828913971269,0.3866929138942071,0.37906525154807463,0.3488597540892897,0.3674684308792236,0.33984204174513327,0.3331201396501702
France,0.3578707264167844,0.34476705104181976,0.3678956631481144,0.3908992385575347,0.37707807037476565,0.3616302191542125,0.34890408566167525,0.3760458170431766,0.35760428594276233,0.35080331475877613
Gabon,0.3363219998343861,0.3587145558193918,0.3468903125540671,0.3775882682433141,0.34881502556041655,0.36412092165033394,0.3512207229348116,0.4052185867307028,0.33408180872394305,0.3400817384701093
Georgia,0.4429256856140394,0.4414518632465447,0.44320314461757404,0.4834088722202063,0.4642415383589938,0.38776006692071685,0.32010471427917414,0.4663329634914468,0.42369563341215727,0.4327953969040757
Germany,0.364489673880466,0.36196812746415896,0.374624040142164,0.4143054865301361,0.38985367163940443,0.3649397235902373,0.32714069561988,0.40023856824656134,0.3582651912907583,0.35625601186761147
Ghana,0.3709741716662946,0.3483027135617116,0.374672033219953,0.413552422231089,0.4099628484965415,0.3709856825326205,0.33040230105924795,0.3697409328972905,0.35137263098272914,0.34948891200260707
Greece,0.3926183026665979,0.4113907134955362,0.3979794716266229,0.43586492555985484,0.40661584544796303,0.37105880222599735,0.34927091325242604,0.43956980352096453,0.3894002241451763,0.40131531050611474
Grenada,0.3707242996057783,0.36401425712493257,0.38808982687163485,0.4299024906718874,0.39878451177102325,0.39662485792651087,0.3358635016254405,0.39751907520295104,0.3568588376180932,0.34371840456933517
Guinea,0.4331577203515095,0.4069867334955747,0.43689167913218097,0.4810838018661874,0.4846567434367857,0.42479664672853407,0.3650604760822423,0.44417465965838254,0.4182166057249341,0.42854452027107864
Guinea-Bissau,0.4425291717283126,0.4153082230870196,0.4513982602223496,0.4825040119222604,0.48391725795193463,0.41996520885084493,0.35933189888720457,0.454469286389469,0.42040069249267414,0.42579378648713456
Guyana,0.36468609641992583,0.3510608648532001,0.379991530942936,0.420511949311508,0.39778056097227865,0.4018597323352869,0.3355060104468278,0.3739267370797861,0.3521327728437135,0.33705353802987065
Honduras,0.43330001876531477,0.4161269665861514,0.4379118518258779,0.4754486499671446,0.478393790483909,0.4063731229610499,0.34525262595714096,0.45726094498145603,0.4238568411547809,0.4289653522276564
Hungary,0.34481812072380474,0.3313120036981215,0.3556720050064104,0.3756283869261456,0.3692514044128113,0.34645148250926583,0.34854707062413837,0.3596154652422609,0.34713308418329464,0.3337755544009648
Iceland,0.38038552757352406,0.4152031578060711,0.3892547505156762,0.42160620935799437,0.3871321284748289,0.35534720035571277,0.3486927413652055,0.43491463239476125,0.3917733066579022,0.39174186764915847
India,0.32931111096285526,0.33359600225672476,0.3444323919263925,0.3763221827355342,0.3512449778936168,0.3612106337627245,0.34385775781335987,0.3581065590690884,0.32231648392725726,0.3207102884369161
Indonesia,0.4427051186008163,0.42085086937755944,0.4417068460685749,0.46826871092885936,0.47002582316910724,0.38030244337485347,0.34582913533469717,0.4434677159474974,0.4280696342682695,0.4321809552732277
Iran,0.4573929189353724,0.41801071443029303,0.46341969351607104,0.4964264116071941,0.49388847446195255,0.4455881627613502,0.34829300012832143,0.44314018439558145,0.43055086888333644,0.4252649810775271
Iraq,0.3840871708501842,0.3758804955410627,0.39384376053679626,0.4053131661797149,0.3981845126493883,0.36464540057276784,0.35489394246869704,0.39662135000700105,0.38298247317115114,0.39605094846102806
Ireland,0.3308436656119442,0.31785444707282967,0.34137199889608544,0.36680281831919603,0.3540224183493617,0.33526503618961373,0.33750069815321027,0.34043556244144496,0.33115101336559805,0.3282080403702516
Israel,0.4251179259790597,0.3956060179154472,0.433157271805593,0.4729686988863527,0.46043939073194134,0.41617258109545663,0.36134503129766854,0.42695339060487236,0.41000505811331756,0.3923322233242608
Italy,0.3318336236924273,0.3450286759100468,0.3424686376188686,0.37997408525210774,0.33557773872512886,0.3599478546459965,0.355395960039674,0.38342589551329076,0.33570697338942646,0.3347260880858227
Ivory Coast,0.4510128257631859,0.4332074711518707,0.4608506729778339,0.4863268047331808,0.4815904367521703,0.42191264772009,0.36034734821567166,0.4734433861793567,0.4325644893792552,0.43783682944802316
Jamaica,0.3921427144900266,0.3702089022109848,0.40507094711485464,0.4475816291925637,0.41844229770356683,0.43679198384615003,0.34944779549282445,0.3852701606934634,0.3766635708801665,0.3587480724891869
Japan,0.3932062348160372,0.3706048627861076,0.40429407903839376,0.43673368360974124,0.42657615529192394,0.4014549197617826,0.370829675687301,0.4100405256642286,0.3886778200825619,0.38956065054650907
Jordan,0.3887847616953169,0.36480437608192595,0.4110445264509727,0.42900283843775133,0.41070507263258804,0.41440237390292955,0.33362200191171615,0.402212449704141,0.36759511777263854,0.37108816404005945
Kazakhstan,0.4044961237559833,0.39282689535790116,0.4051135263806398,0.43773836641203545,0.4333859741311806,0.3855879751669578,0.3357418215964286,0.4224020548316457,0.3928295462797238,0.39630893485536867
Kenya,0.36347485961839693,0.3537761145978274,0.37405674615642853,0.43223151401352167,0.40642507885852774,0.3997969858852848,0.3295199608369482,0.38000923877847603,0.3542252741868681,0.3475198736871339
Kuwait,0.32320582244212576,0.34498507777911497,0.33430363775949895,0.36490379990388505,0.3293032543839011,0.35811270187071104,0.33703743448145773,0.3817051546189791,0.3154753553105989,0.3261878560000626
Kyrgyzstan,0.43425627014613594,0.42079017914949685,0.43027571725321734,0.4870653886990429,0.46532344630135347,0.4119672656579091,0.3256706054907502,0.4401612830003439,0.4137585000085938,0.41547129160726737
Laos,0.4103095102026599,0.4057277881641519,0.4121242792227557,0.44764041421748,0.4369809040460838,0.37823700606255783,0.31278310659653114,0.427438819024948,0.39454865192074334,0.3938883538241102
Latvia,0.3541226351298309,0.37017906630113845,0.3626716373283519,0.3983698481228566,0.37259307664655106,0.35792532378609776,0.336798880658131,0.401976086661986,0.36147681422779687,0.3646467798996348
Lebanon,0.41678592018631144,0.40614995106896673,0.42641672567135913,0.45370499422687016,0.4417747963852413,0.39595443946843545,0.35237909602141904,0.4368930665134171,0.4052971029038438,0.403523581594125
Lesotho,0.41131449486539223,0.39952122631591397,0.4192412020818777,0.4743742164972203,0.44061751146252265,0.4305716721392703,0.3479263265351886,0.4285370380378039,0.3980334377809037,0.38552700260724065
Liberia,0.2910302467415118,0.2980632382924132,0.2956652953048199,0.3354128297048229,0.3089569384423399,0.32872789310976136,0.3367376113372972,0.3144695413339277,0.2926639584159913,0.2987549687667645
Libya,0.4429223464594381,0.40528772423089776,0.44660224393354836,0.47697558201387497,0.47932552216566554,0.4369346412190561,0.36259257686848173,0.4423457432609257,0.4174085840144717,0.41112169368694573
Liechtenstein,0.39333339860927446,0.4098956017341501,0.4017804898323683,0.4332799915442452,0.3792592447227118,0.36366946895160146,0.32761549210373975,0.4454977506200753,0.38336846597868673,0.36111640382216015
Lithuania,0.43829102375796514,0.4412915297946601,0.44649966117002765,0.474099686497823,0.46044504217295984,0.39055834965041797,0.3220419426369359,0.4792882903490239,0.4290083736304561,0.4414748457810789
Luxembourg,0.34961601002188386,0.34805145221253364,0.36237783870682216,0.3876374454376111,0.3617421153254262,0.3520925062325591,0.33914369593749205,0.3891768985659267,0.3520669472111512,0.3432589399009002
Madagascar,0.4047978280823478,0.3995861359995086,0.41339823738146286,0.4489099222542761,0.4307286393254591,0.39411764427687634,0.35923990898259267,0.4290367104360362,0.39079675992441115,0.3916642300273314
Malawi,0.3780982479869936,0.36466562048962514,0.39027238007252646,0.4379830641758798,0.4185180186211366,0.4101883197632964,0.3353836936042182,0.3890722809126331,0.36515327680305903,0.3549560462619757
Malaysia,0.35792248932123455,0.33262770764565264,0.37318882981860546,0.4088446436891891,0.4018871380055876,0.4019774322717334,0.34385854126631277,0.374135134403948,0.3492036918361377,0.3511799314389133
Maldives,0.3889231234467991,0.39229724571513175,0.405598787558725,0.4394077443617678,0.41009562158162,0.395840667630789,0.339250784870615,0.41447768305417404,0.38116715729330014,0.3657172364038759
Mali,0.41786232683371205,0.40174254726499015,0.4295007996981196,0.45847311094135534,0.44587736176504195,0.39580496037411256,0.3627976827848456,0.43827109639165235,0.4061701622052036,0.40472955008117767
Malta,0.29510089815767054,0.304858531295868,0.30672154076442665,0.35337549483168623,0.3224675919832243,0.34857445279347127,0.3428659525789187,0.3385635016150973,0.29810789807394455,0.29785319122893167
Mauritania,0.4146136328467505,0.39502966660399647,0.42509025651298565,0.45838094964345166,0.4530738735952066,0.40652312058002016,0.36597541851734305,0.42777408368907277,0.3972892825979106,0.40662959690066386
Mauritius,0.39902112748327134,0.38098225425515114,0.41372463351769306,0.4648544569607205,0.42962178908104615,0.4208230572136032,0.34204725033633937,0.4091150476560319,0.383588034387344,0.3708810573442219
Mexico,0.42011468017973275,0.4053447870774667,0.42457967566865124,0.4661548994107929,0.45809593669317134,0.4079945764414111,0.3637394835335344,0.43467079556607224,0.41425182741855143,0.42188762958305065
Moldova,0.42078689529246793,0.42209081445616803,0.42647699773440895,0.47135706388757986,0.44770856204531234,0.400620711048217,0.34443759843573396,0.4532992873356066,0.4115625839396945,0.40697795221182415
Mongolia,0.4141140508942114,0.4108865792211543,0.4146108650980803,0.45277113377004047,0.4397651301513249,0.3858696973606373,0.3199502708127756,0.4345395792561312,0.40120143530009234,0.39302747103526975
Montenegro,0.42554886567224426,0.43257634489793717,0.4338490256816932,0.476504426029748,0.4557014241718304,0.40425360452034514,0.3399072742567292,0.4637506178809053,0.4172586304446113,0.417331041006413
Morocco,0.4247363720826164,0.4064352551723804,0.43505301097785776,0.46940300813406965,0.4538015518733457,0.421752506010342,0.3722967983137209,0.43694620294423275,0.4176704574676969,0.4136046223323101
Mozambique,0.41387459655056247,0.3927607832480079,0.4228526061665586,0.45724553026870185,0.4571926699836632,0.4071867583637695,0.3475323254691426,0.4342704102584189,0.39803357195529726,0.40095470484987306
Myanmar,0.39410590768199033,0.3668292630129352,0.41438766695948726,0.43056914327465373,0.4145631825347005,0.4089148672496197,0.33131078010238263,0.4170135575978427,0.36629427506469003,0.39058452135436506
Namibia,0.39984555171352,0.3833282491492541,0.4125177412112336,0.459415359240614,0.4334436216357427,0.4332172888593754,0.3481110289758889,0.4097148609322602,0.3865487316230398,0.37253525652732783
Nepal,0.4336216017570572,0.3989009900831306,0.4381118448399897,0.4729323844728487,0.47436586919983176,0.42971897163525796,0.3400261044308447,0.4161107792476569,0.40749229353624966,0.4008818898784863
Netherlands,0.37139442741441625,0.3676325695855515,0.3805701495472141,0.41830657572981794,0.3859568866650496,0.37582877244124946,0.3667770422097634,0.40133484117874363,0.36375769827386095,0.36791415839632124
New Zealand,0.31191052270904757,0.3073139637024458,0.32391552309899824,0.3623634877480121,0.3467900579101994,0.34484375579542614,0.3364783388751302,0.3513175575411361,0.32159932871571006,0.3039720235224576
Nicaragua,0.3708303215300173,0.35760263984803087,0.3760722785653038,0.4082244804569633,0.39548470814418124,0.38083813090631574,0.35002855452661075,0.38346443974272565,0.36475625071451917,0.36953808765127866
Niger,0.4314828523110837,0.41085142867272534,0.43891009551680393,0.4722288426273878,0.47060133075035254,0.4060988513405732,0.36536718774432886,0.4598027656685914,0.4179309120206024,0.42852541527382465
Nigeria,0.4441905511460722,0.40605943199909017,0.45382732761859873,0.4815152211650323,0.4859154493375303,0.43019636278882856,0.332865452130418,0.43659563219803393,0.422373014780111,0.4411802459657608
North Korea,0.4001627474652056,0.39185808076451534,0.40298474548810653,0.43768689024745694,0.43153387537507853,0.3586125255491814,0.3714451762154231,0.4110821936816676,0.40080617233550625,0.4102325127170981
North Macedonia,0.3929960605056089,0.40719350652981595,0.39863621152999823,0.44794022839497666,0.414720015865154,0.3916474427826923,0.3361647261031483,0.426537155380874,0.38369813366492517,0.37882507558179557
Norway,0.39523415642175147,0.3828182962034784,0.40921713985624175,0.4483195725599346,0.43690298657104537,0.4032766143799411,0.3308302886359455,0.41249233179736516,0.38313614976016586,0.37727482064326534
Oman,0.42838403146336895,0.4126664460570361,0.43191691389979414,0.4622998303718794,0.4467128421580394,0.41523859083736175,0.35336960875794987,0.44355235945898797,0.41783029463677174,0.415863297076572
Paraguay,0.43975608938110433,0.4114691673553775,0.43833663219984886,0.4839888622468236,0.48341711433112894,0.4089046916728527,0.3454837143477911,0.4423013979007396,0.4280248130255352,0.430976158407376
Peru,0.4366233359893175,0.4162195779812729,0.4393648976092388,0.48035932834188383,0.4824154727753833,0.416649844609302,0.3661367898741436,0.4432579593112613,0.4266090000078016,0.4331842678532172
Philippines,0.45251175178261954,0.413496991652838,0.4588666316636271,0.499224665540592,0.49643156584509873,0.4270745232095899,0.3378977956293082,0.44721260064182183,0.42468152364559325,0.4162379287901561
Poland,0.380055042991588,0.38450375490889277,0.3883603995057025,0.41959810604128955,0.39386903622754693,0.36673423455162607,0.3321990469083014,0.395871598319554,0.37476814534418673,0.36748909730237234
Portugal,0.41886065321280325,0.41938218878667616,0.42673213063389714,0.45765399854609945,0.44255765247598194,0.3942628288897241,0.35963453849409815,0.4589164291040266,0.4183682878451006,0.41971220499961825
Romania,0.3717186814986429,0.3733082815506107,0.3810980032297645,0.41644377903254065,0.3936968023037915,0.3651235168646748,0.3320685012790896,0.4085203636503014,0.3703102822748603,0.36752015399399723
Russia,0.44060841274209034,0.42592891076542494,0.44890731607597584,0.47697994021788276,0.48070290007061806,0.41173269500032084,0.32955244311484116,0.47087074801499157,0.41910896733906244,0.4376852729389686
Rwanda,0.37578036760000316,0.3616586388878624,0.38423007200881826,0.40317197716130815,0.39818256327235846,0.34475924787485945,0.2913626190387422,0.38661625322372417,0.3716653681553411,0.3703147997002001
Saint Christopher and Nevis,0.40259874484612146,0.380414259236161,0.41328322799222494,0.4440171292894094,0.4288821965902442,0.3935973566525832,0.3418464936836519,0.39616541021870294,0.3883944600865625,0.365524559802618
Saint Lucia,0.30833871818358294,0.29704208871106696,0.3184746558816162,0.3521933174389255,0.3264187349540517,0.3518947811904031,0.33142192489695294,0.31695682171236084,0.30843299010927805,0.295761608378093
Saint Vincent and the Grenadines,0.37279214510588926,0.3649205340477437,0.3942558598294928,0.4240596155794712,0.38893580945438183,0.39528090476283845,0.34762118891868005,0.3929358284322879,0.3602805764804833,0.3385797819477266
Samoa,0.39313369707453655,0.38226606550381165,0.4000538962699515,0.4474712099414543,0.43201184983318824,0.3963195965246282,0.3511512218445345,0.4158727477792487,0.3746244543083178,0.3668189786944649
San Marino,0.38866540328367005,0.3860151259901498,0.40414685510649107,0.42378698738468545,0.3850357526531179,0.38459017294007136,0.3765365710762057,0.39530512360711934,0.3832939603915146,0.3577213208523525
Sao Tome and Principe,0.43833623664503885,0.428753322744285,0.4430391933187833,0.4725345682459679,0.46562100317206007,0.3986565572620526,0.360096585852979,0.45304163196725683,0.4266060310002406,0.43464111381333764
Saudi Arabia,0.4218816200656794,0.41281029539518077,0.4313945776868792,0.46562490496226827,0.447506380260793,0.40884255707352835,0.3403685329393362,0.4348060686360703,0.40948522757858846,0.4044372184490851
Senegal,0.41338689113490995,0.38712063255167184,0.42269249373971146,0.450851262349765,0.4388038556262533,0.3965288115315273,0.32967935759533323,0.42202441443783656,0.39051406816478157,0.38686382800103264
Serbia,0.4327155429889415,0.4316456757304998,0.4412960995085485,0.4789668998600853,0.460082396901655,0.41606090547358526,0.35732587338365396,0.46255047736438615,0.42637873122595005,0.4221701594870557
Sierra Leone,0.3423380867848283,0.33622964488885204,0.3483117990700266,0.3918962488253483,0.3688109301468451,0.35514726700810684,0.3338230330769489,0.35397669144359156,0.33749664928113765,0.340104604062697
Singapore,0.3202695171818581,0.30406484271356815,0.33675495670780176,0.3685912760231786,0.34974226418878807,0.3606449130888558,0.32830544224073444,0.33369714877121176,0.3102105078657339,0.3017779069062841
Slovakia,0.42321748472519427,0.4321498303980619,0.4303556339409014,0.4711738242028024,0.4428229522148648,0.39304618161022714,0.3288046547609046,0.4539520450290289,0.4077467800413919,0.4016887901076926
Slovenia,0.43959709012276804,0.4233901793532061,0.4472780943683955,0.4888977525476622,0.47961514363476837,0.4224522530034254,0.3563596868053222,0.4591431116457602,0.42705264806400817,0.42282095047942714
Somalia,0.43774597999567394,0.41190826215722476,0.4474684097467911,0.47698714247622315,0.47933184014002894,0.4115015970724452,0.3455809989648543,0.4386231497746798,0.4183484099306373,0.41460610964561845
South Africa,0.3664307365073512,0.3511543818380269,0.3727922549651118,0.40754746708521516,0.4005032246707501,0.369711578793847,0.35580514370228616,0.37083920407074217,0.35985172834057816,0.3528808046425184
South Korea,0.39878313681694083,0.389004586630564,0.40261846321522526,0.4361847486216898,0.4298754374620975,0.35799730380952766,0.36968949615546276,0.40743016029018225,0.39595582165073046,0.40840283108301506
Spain,0.4026678381509064,0.38868826839852766,0.4113836143751473,0.4456783754129987,0.4345012098581192,0.39415907688298263,0.3550824918870132,0.424298692454801,0.400795072117387,0.40384055348190095
Sudan,0.3967438428785132,0.37254554169320186,0.40282196012813354,0.44366945621476095,0.43250995599033915,0.4082745150850103,0.327397388380835,0.3922008467851364,0.37584190849477034,0.3972865301509107
Sweden,0.3304836176667339,0.3310501479627998,0.3401968510583993,0.38352534921695947,0.35654955990077625,0.3602743172647256,0.33887212317720605,0.3770659600804133,0.3193542338496454,0.31734876457661165
Switzerland,0.36455107288664146,0.3543609277264612,0.3699615327559443,0.3976937931354766,0.3739123111144516,0.3520460094349748,0.3232891490227721,0.3896975350674007,0.3611261899267896,0.3433772177939038
