Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
Cyprus,0.21925874283057867,0.2753101456174704,0.24022140975727252,0.2524800386040378,0.19348793155316038,0.2248525778621181,0.1655911795688609,0.29274775282861176,0.1753248043090865,0.21722232577827433
Czech Republic,0.2382583061038854,0.24043607961774785,0.2607597298884774,0.2959048612526483,0.2423474656620992,0.26670144064010837,0.1527410528296401,0.2990731488170476,0.18590433025784203,0.1980121217555931
DR Congo,0.23795222831875082,0.22330133356141768,0.26024922650537424,0.2769905718047918,0.24777271444647148,0.26670073152152324,0.16336507528953798,0.2720756247254671,0.18385525870990707,0.2251672607664223
Denmark,0.19756242520850104,0.18778542873492893,0.22914022428778713,0.2590815202299139,0.2109228956089187,0.24999216647808892,0.1349544596022285,0.24964457042419202,0.14678913459172413,0.15583690228554006
Djibouti,0.1823094453800423,0.16521974537252054,0.20315090754699822,0.2448819849559108,0.206402619070613,0.26159501212316894,0.12643991066813148,0.19711304866935747,0.13467396460022873,0.15778071681361233
Dominica,0.17926229448260225,0.17389822189839388,0.21036576566878817,0.2486007016707566,0.1971114659287281,0.28002925213089513,0.13783707945321882,0.2246185956938137,0.13774167107861912,0.13656848461840315
Dominican Republic,0.2228515297510865,0.1953070516394567,0.24007563433717757,0.2866941186262702,0.26383615186779236,0.2670561519425097,0.1447647040287551,0.2473653019852884,0.18279199731026896,0.21306460745106157
Ecuador,0.25037827718229744,0.22397460832459326,0.2713588189960023,0.30270708440586436,0.2808790808376822,0.2708588963520811,0.16300997095727843,0.27094219157837063,0.20459375565147603,0.24763756581425103
Egypt,0.21658012947338878,0.197566175278517,0.23047993670782232,0.27260136081647635,0.2366848284164838,0.28305750006454805,0.13485500520781246,0.23776217410072398,0.16698177872631867,0.18263302328109005
El Salvador,0.21239734978139477,0.20616470692251232,0.22343910479489945,0.2602798315280238,0.2213842762976847,0.23966924316443794,0.14913224930624994,0.23507398058977375,0.18928456137998045,0.2099737396931493
Equatorial Guinea,0.21435027672457022,0.19792853507156197,0.2337737296255449,0.2625650996297646,0.2254579604128884,0.25949996688531785,0.14951368648400865,0.24457316087508318,0.17830988876236242,0.20835794719927514
Eritrea,0.1516096605287448,0.16032723875038138,0.16913131643117657,0.17086551847452897,0.11694780222307787,0.1893940971971013,0.16080968623856265,0.16703949017536723,0.12819012764349516,0.11319843183760986
Estonia,0.2540255061288452,0.27166573709188563,0.2665885194967499,0.30999559148990996,0.24087732403616519,0.2670024144444806,0.15197871581155495,0.32960874282364716,0.20091338948691181,0.21902651528431785
Eswatini,0.19936105928971357,0.19113985290735078,0.22019839564222451,0.2915396092020234,0.22771860773819766,0.2990274641529778,0.14028346877375325,0.23623104251868277,0.16242253985758295,0.176200597967464
Ethiopia,0.20434381940325969,0.19576483920456292,0.22004430769449507,0.26827525527752405,0.20861633862885742,0.2624213330432879,0.15047240413349916,0.2251888116759147,0.15589486113975695,0.16530644305826897
Fiji,0.14839404286859328,0.15438659168337082,0.17723826786438696,0.2165484578332101,0.16425656624106125,0.2537889257117174,0.14740572295053445,0.1950019098974487,0.12604210604644603,0.12926155917823273
Finland,0.20080112963067345,0.1922365979306785,0.20882891498515646,0.28307141283937937,0.2361892861817071,0.24901713949432042,0.14792829040400507,0.2330649365590815,0.16190389016276113,0.16293343314659597
France,0.16630949024850034,0.16367575350344,0.18871342231232247,0.21624261212578022,0.17483821589837178,0.22112359376649224,0.12761456762866943,0.2105489266958439,0.14158587180689106,0.14923700991835237
Gabon,0.1565922747557954,0.18290539209104242,0.17545520593879158,0.2046797072726224,0.15419171798748832,0.22243726068431266,0.15860437738986127,0.23564813123637507,0.13139739067099085,0.16444845035927996
Georgia,0.2889727671802128,0.28220108365671487,0.30154056231595855,0.34067284947067333,0.28728089472927903,0.2831533967376969,0.16118574201203134,0.32377166491846004,0.21390209687605644,0.2552137024332043
Germany,0.2191909024401481,0.2243243862965632,0.2337080621569829,0.2702211811420038,0.22134572918317927,0.24807602296328818,0.15423494686862016,0.27985456449555646,0.17310322411585605,0.1879338592094862
Ghana,0.21682084605310015,0.19713341585871536,0.2353986138807757,0.2785141950473012,0.239121205879285,0.2836080835412365,0.13714064943078585,0.2453769222369534,0.16678147130730486,0.1754790753637993
Greece,0.18768734652671953,0.1948789278783145,0.21534740037822306,0.22409331451771577,0.1737714058642364,0.2173640449291539,0.16099226712458314,0.23642819926634517,0.14489991081453543,0.17391403468892228
Grenada,0.1925167549642858,0.18981294366892315,0.2257395879053999,0.2544415696015093,0.19703781327611075,0.2759957318974451,0.13301771301163934,0.2371178649577058,0.15886448702766595,0.15577135385668955
Guinea,0.2550434127241855,0.22098742423364903,0.27627245564683844,0.3126451846507084,0.295444646423747,0.2994782175729379,0.14757751827016385,0.28097895746940094,0.19484693507329953,0.23656986561401705
Guinea-Bissau,0.24709767183379927,0.220134267193709,0.2759789041648957,0.3015051657379791,0.2792729725912102,0.2860810345098177,0.15802585471619768,0.27554725047366047,0.18764243217416932,0.22978009218545237
Guyana,0.20906538324934132,0.1995267261260282,0.2340111131208211,0.26541289513647853,0.21294116788059428,0.2925284055991663,0.1408041951919995,0.2395775621024548,0.15631357618370967,0.1572835010562086
Honduras,0.23175947736851946,0.22014965598269337,0.24133456351932808,0.280700333181336,0.25267160793660726,0.26137501638006444,0.16707443406738265,0.26464127284508965,0.19678884075490158,0.2236221590344562
Hungary,0.2057911036062019,0.19255204450663166,0.22342097314802367,0.2506622228642375,0.218496676548034,0.23674959111811444,0.15477966431171009,0.24416182644648116,0.15566198205279277,0.16414198795145563
Iceland,0.22701163119687115,0.2613844365900916,0.24241640424374414,0.26870419757648817,0.20652808235717002,0.23989292564146658,0.17647062025219615,0.29084103545231976,0.19015705624391765,0.2158860152102961
India,0.15784054977406523,0.15985092285466812,0.17921466090862856,0.20615255678334293,0.15964240426313472,0.23070058516330444,0.12264987746858329,0.19820992072480428,0.12638196201846902,0.13697883931100407
Indonesia,0.2538689780279409,0.24447195348062034,0.26619703531774364,0.2858050294536973,0.251142860804893,0.2581604658538421,0.1877293833921974,0.27576641643131344,0.20250679497647345,0.2185658930438633
Iran,0.2932854348808252,0.2481037098137443,0.31447022540526337,0.34708365729285195,0.31978640993532437,0.3211126583031279,0.13750238362794037,0.28597036822337085,0.21372304100749626,0.23818871430342897
Iraq,0.2019371172016606,0.205884006664766,0.21888986882533484,0.2355002863190674,0.19898728735874208,0.25535812675271813,0.16886765107579282,0.2218450514276338,0.168313053553996,0.17340750244038078
Ireland,0.16971354759102644,0.16747341268749297,0.1986285150108026,0.21978951130175914,0.1706902073104804,0.2459448360080728,0.1161191122799291,0.21339118774224855,0.13889266705582592,0.13776436736812678
Israel,0.24237675065960998,0.2141256650325657,0.26051769014768295,0.30289150103722995,0.2570365123906334,0.2822977230968279,0.13721515405113896,0.26416160417229784,0.1867089370869806,0.18976002984099977
Italy,0.15442106482956722,0.17783111504882693,0.177527595939938,0.20872982550312796,0.14394400004879587,0.2130724624676061,0.15405980839623837,0.21973523710748077,0.12987533753333627,0.14965172021375578
Ivory Coast,0.24615890614380337,0.23271609534744458,0.2652923303771057,0.28552051914418486,0.2574449918698716,0.27100177549340565,0.15389136415810153,0.28434434085990146,0.1917164308497567,0.2271596209317253
Jamaica,0.21804042000606239,0.21030523083810607,0.2527987217933341,0.28370945432806466,0.2272120967803655,0.31211032915891695,0.13948840051369793,0.24229865036691867,0.17454908863694324,0.1751853004004373
Japan,0.19807536542800008,0.17069911712633817,0.206929380260175,0.25426741242535544,0.21280808050399494,0.23434948633065703,0.1486021502966737,0.2275201136701405,0.15867356934513996,0.16628193490096638
Jordan,0.16670009368514843,0.1564002767092459,0.1874898161041696,0.20912331404219625,0.17439627323091345,0.2498186135983628,0.11779752239046987,0.18122451641390902,0.1369854412619122,0.15918329000260367
Kazakhstan,0.23822565823929637,0.22207174590240306,0.253801158604351,0.2774041334135298,0.24485827352920703,0.2542129099672945,0.1395086318847702,0.27370606699319566,0.17615876023162652,0.2056478787720287
Kenya,0.2089258686112951,0.20355821149479358,0.23256025887390624,0.2837332931483166,0.2269505045931101,0.29832048524697197,0.14213365864956748,0.24548914987261472,0.16694138882289314,0.17826069461948216
Kuwait,0.1416091100955842,0.16381728699160533,0.1579840954561466,0.20003257132033309,0.14642699104400547,0.2233666742036804,0.13234014380670422,0.2049566878382863,0.11247742759114143,0.14751730350162623
Kyrgyzstan,0.27551732198008555,0.25459855720073565,0.29076827501897423,0.33616887538508006,0.28780549332795785,0.2921000238012015,0.1496408200357644,0.30561721045315116,0.20116300957262068,0.23432918187690388
Laos,0.23780905220654486,0.2353292772431705,0.2526455607211082,0.27985867148983323,0.23798456173143456,0.265304280359641,0.16325618465411176,0.2708530439565755,0.1890564668475116,0.2042361351189872
Latvia,0.1708083211111207,0.19351044991484154,0.19442249607815226,0.2320676344014585,0.1697738296830726,0.226237832232852,0.14751471640096347,0.2448178134854881,0.14091130073100938,0.1665339745231463
Lebanon,0.24281097704200053,0.23174780077958443,0.26012360611244023,0.2845049399188754,0.251028691686185,0.2703660941959066,0.15670038888884386,0.2687096727830749,0.1884826145478102,0.2177589612520661
Lesotho,0.2259088774061842,0.2200508284542211,0.25362651190648466,0.29932994008074026,0.24053610048490462,0.31700024162263585,0.14468242770017792,0.25760309454549135,0.17436242792752604,0.1930669044547248
Liberia,0.12008567190668554,0.13646709324476095,0.13103184184076497,0.17690930410050054,0.12717978081205808,0.2281505546946781,0.1392710656106471,0.15620088641890995,0.11130543258917351,0.11208666436923524
Libya,0.2464375565465255,0.21070291757412274,0.2658942641490724,0.2971301702299118,0.27741598482993013,0.290981437929864,0.1347536979655503,0.2557166720713214,0.18695708552205648,0.21144704758553715
Liechtenstein,0.24518549299306142,0.2632482717392308,0.257682532375511,0.2924774502159116,0.21098674249493807,0.2516522929730841,0.15098555324432628,0.31593966830797304,0.18735463164802743,0.19371504747133367
Lithuania,0.2725896827311786,0.2688655285612752,0.28955796944664125,0.3160644938340256,0.2675389298945198,0.2750754573023003,0.1552187466756359,0.3098523357994711,0.2095608379319495,0.24671010111230268
Luxembourg,0.1875309570976632,0.19163606221137633,0.21182183977522068,0.2329595509526321,0.18091101075890073,0.23265971327106943,0.141119035938659,0.24820136712878868,0.15268147885117384,0.1633613894891066
Madagascar,0.23138514121264378,0.21999933244933878,0.2507822211761548,0.2797473500265043,0.24286140297225067,0.2754331959657843,0.15373928492394742,0.2656976700829101,0.17714468990111606,0.20883659979596972
Malawi,0.22551971539320062,0.2203115220044294,0.25560108184556507,0.30110703330539984,0.2405065090114241,0.317035574002857,0.15161673788630523,0.26590913090978885,0.1807037144776937,0.19217353833452214
Malaysia,0.16066196116794926,0.1486699476517826,0.18654841697166058,0.22578311444133936,0.18602858061444816,0.254328072653975,0.11864757584811927,0.19781349693598768,0.12985720722748814,0.130889045191984
Maldives,0.21010193816181397,0.22091770006596181,0.2396269764411687,0.27067130347602375,0.21526204842301744,0.2861559775205777,0.1366195759543449,0.2507029659843395,0.16526708205692323,0.171586843811124
Mali,0.25330627799713695,0.22947835535547167,0.27968428935305656,0.2967427584958801,0.2616031187415635,0.27868894722364523,0.1713235189649319,0.28265499460412713,0.19384728102821308,0.22866064069667796
Malta,0.13455440600599594,0.1546561579460931,0.1605759118143191,0.20793986779805448,0.14427638134936108,0.24568151206110392,0.14531505291933058,0.2122194811956056,0.12082127423437856,0.12662022413381296
Mauritania,0.22778522597416517,0.2087082828903511,0.2535167671720746,0.2807747699712235,0.25401816179782655,0.27748488813444705,0.154896051748662,0.2532659233259522,0.17317614770697762,0.21112445249350587
Mauritius,0.22430356690250772,0.2114127954386281,0.25335602275982194,0.2996153044741471,0.23383130409308775,0.30351501050383317,0.14651959013905586,0.25958552757023584,0.17389792763648548,0.17616956734233336
Mexico,0.2229134792211132,0.20406890120388588,0.23981751015404376,0.2789966026958198,0.2517277047319658,0.26286273604732413,0.1513522362958325,0.24659806199966006,0.19507657966933867,0.22925770892885067
Moldova,0.24576053191984545,0.2483678115873192,0.27342969472485423,0.30708139645962707,0.24909019757404322,0.2836655466511358,0.1616134139859161,0.3026158085068977,0.1865639140674067,0.2196022767739914
Mongolia,0.2689040719960488,0.26091029343086325,0.2828374417777739,0.3160132566629469,0.264571957968103,0.28886997872717807,0.1548523956081221,0.3007666427925852,0.2037529285850723,0.2272214545979343
Montenegro,0.25345507092281394,0.25257975718036335,0.2771533560630145,0.3072473873958552,0.265722088778682,0.27938279109198183,0.1523768736743517,0.3046903835978517,0.18961834519032955,0.2196572727856898
Morocco,0.23594782020546148,0.21722415180890728,0.25778692291958116,0.2919223664593593,0.2596377080419019,0.2739180661741862,0.14232402449472387,0.2625103540949731,0.19099602255554693,0.21942879494738265
Mozambique,0.2303229943906122,0.21209263981994483,0.2597071717475157,0.28633179468090963,0.2614395419062139,0.2791923166469855,0.1618711461955129,0.2656227720525842,0.18046847962887658,0.21882604327441668
Myanmar,0.2076877667174756,0.1821231664563631,0.22906250702422676,0.26347173215285186,0.21184074538252837,0.2697788968059522,0.13882650225575507,0.23604314835555953,0.14742089471534525,0.1704232477383618
Namibia,0.23243471297563156,0.22180918444762848,0.257904838892227,0.3038324774284656,0.25051046372566,0.3290292893596373,0.148324606360256,0.2697010751927986,0.17375328613920807,0.1879837432928182
Nepal,0.24628944680275003,0.2065316697581861,0.26748859079772447,0.30183509667126085,0.273804586358972,0.3040510624811886,0.13061662152963732,0.25122342499383354,0.1793716572105173,0.19352473839091403
Netherlands,0.19565125821092205,0.20124959347787996,0.2147861720128493,0.2566316352941551,0.198445637710609,0.24219007475665,0.16582445766715445,0.2459410651382137,0.15462012703547914,0.17760783197638227
New Zealand,0.16480064413793907,0.17130812006549037,0.17909214388210756,0.24506067824623975,0.18798600605304,0.2462817352666219,0.16685516223636013,0.2351016697064147,0.15930624362262963,0.14301353834497377
Nicaragua,0.17542969314840812,0.16587321419882797,0.18555172879692972,0.22620305680536157,0.19175561264998897,0.2396472847360806,0.13348514150202448,0.19411953214799432,0.1478908947329926,0.17309463386560417
Niger,0.23883470675383547,0.21793187926231622,0.2631189690628745,0.2866497064813766,0.2637029100169316,0.2699932794531088,0.16674967745680738,0.2811806451720951,0.1906170028985093,0.23103567837219366
Nigeria,0.24286891684376619,0.2173771761529008,0.26432517095381786,0.29774491235875455,0.2732601216705166,0.2882072659681587,0.16115296906139354,0.2808379360770593,0.18923632096614348,0.22924499841057266
North Korea,0.25192201019978555,0.2426441272640392,0.25143981597231824,0.28262066782702816,0.24517966397791635,0.2376678783811082,0.20999497493893354,0.2689722684200958,0.1977643011867373,0.23571373176337942
North Macedonia,0.2137771744298164,0.2228425300285464,0.23838303350158532,0.2739750410230195,0.21777807836331425,0.25167551510265573,0.15260876265847576,0.26567081802268905,0.15897006889404156,0.19061816641104262
Norway,0.2364956128897604,0.22341092148178215,0.2591187227033235,0.31123383235508734,0.27735112402232925,0.289172215684565,0.14528375305289923,0.2784670586029466,0.18256473372518336,0.2006097604059211
Oman,0.21557964324262913,0.20227071301703747,0.23283525061984847,0.2688787984944343,0.23237790399150918,0.27171894865130636,0.11821057752755817,0.24444847121236,0.17005923884620736,0.1884524187194652
Paraguay,0.25778882250461527,0.22621995874178727,0.2691779582533053,0.3108499861310502,0.28073774695780745,0.26737159617795075,0.1614163283586863,0.26861899747516715,0.20793951240103858,0.2476826454878756
Peru,0.2504772751255166,0.23009692174711732,0.2634509021751379,0.3016768214294365,0.27715584764077106,0.27295973284649877,0.16304921268827385,0.26727547772082416,0.20440721620339947,0.23696686073677464
Philippines,0.26716217187131697,0.21922484491636768,0.27011573302119435,0.32716684294818427,0.3031969333182552,0.27878923518658505,0.13958157683607872,0.26388044774341807,0.1986586416207213,0.2039954838471458
Poland,0.20134123473694734,0.20894016980511917,0.2277063038323271,0.24830608774680116,0.19338690180440896,0.23834691526004936,0.12617351484061054,0.24469287910635118,0.15357330176350997,0.17230387991414864
Portugal,0.23515769631285593,0.23546407364849942,0.26335343814951373,0.29714482562755806,0.24149203500673738,0.28889673538424904,0.17904158397405218,0.31208484026553107,0.19260413453505526,0.22525344049495705
Romania,0.18468756779327886,0.184989191486775,0.20722520566443925,0.23337446062156292,0.1803239827016085,0.24001105729181244,0.14149412785888854,0.23527326889536,0.13825899721046916,0.16354435157503483
Russia,0.27401589577141805,0.2514911989599221,0.2862120236057475,0.3194896382426782,0.29315308802252094,0.27182401887627416,0.13143497548677074,0.31106751974600955,0.19835474468649128,0.23346139516356984
Rwanda,0.1659249864888906,0.1678812918740932,0.1876729547945245,0.21042024018058292,0.17879422810040613,0.21369907501387075,0.13330730774012914,0.21231821012535493,0.13478784741118377,0.16360970985725862
Saint Christopher and Nevis,0.21187780199606357,0.19456509479786657,0.23716630259107577,0.2639689980124189,0.21319469313178663,0.2855290848757467,0.1157288347760269,0.23038856523094087,0.16422793961170953,0.15326576410088216
Saint Lucia,0.16296134592490605,0.16757531694777053,0.19412222350774497,0.2263120269679351,0.1659498029701373,0.26369955050665694,0.12774957439387677,0.19786851663175262,0.12794043757414855,0.13455963534172125
Saint Vincent and the Grenadines,0.19654452596002572,0.19372566203214878,0.22884134995163308,0.25845654459614575,0.19526721773999095,0.27256187632649587,0.12909291548139393,0.23600202439008003,0.15951179939938184,0.1448411028698958
Samoa,0.23951811623953767,0.23217971203388302,0.2503484707700592,0.30207430555750575,0.2507766006549947,0.30280833236403365,0.18583875108987827,0.288513914279493,0.18441444432578893,0.19749834251144388
San Marino,0.20914329644682572,0.21436317333969493,0.23634095465652222,0.24262400639935958,0.18986989816099153,0.23021991533985459,0.15994206069355316,0.2260561856558927,0.15815952953665618,0.15890441852712567
Sao Tome and Principe,0.24776565700438,0.24131372446107413,0.26875503464289663,0.28671819439124446,0.24700371998890056,0.26741109419550185,0.16650589534547755,0.2790837248170489,0.19556274364544535,0.230325885449157
Saudi Arabia,0.26155917866919615,0.25109930362145116,0.2787576546826984,0.3011054245673602,0.2628549818178115,0.28304242475649855,0.15477641321130786,0.27391848987621414,0.19839146899697185,0.22296364260218504
Senegal,0.25266342031814804,0.22871659281632112,0.2781702027970022,0.30913893899020006,0.26805586194279474,0.2886035296523055,0.1433972665459714,0.2818015672185512,0.1854175472620832,0.22073923275755136
Serbia,0.25472447310196333,0.2498673536675002,0.27662052142798066,0.3060859886859251,0.2599488904951966,0.2785533718790693,0.1520402168800956,0.30680088844806386,0.19179837363546542,0.21720614660427656
Sierra Leone,0.20626669513334564,0.21164206755132556,0.21966599583028512,0.26838496560527914,0.21189996401938618,0.2786780961216092,0.16636085630477904,0.24486645290867626,0.17257567058432888,0.1884729104457686
Singapore,0.16623169176753586,0.163913295473341,0.19668958850699905,0.22260849246177214,0.17332168961728772,0.26187087019792576,0.13251068760277912,0.20931931513286103,0.1294495738018053,0.1301978268299831
Slovakia,0.24361100774520805,0.25540062756244236,0.2662678342246236,0.2990682170477016,0.24582875945688165,0.27101137853037205,0.15384804579051548,0.3042127151239251,0.18524915412809287,0.20679592453887244
Slovenia,0.2652340933231595,0.25035034239969955,0.2835270686687949,0.3146625777290439,0.2763256778676567,0.27671799672333197,0.15740986944785668,0.30604946123806254,0.19930181139196845,0.22391247025094368
Somalia,0.2773610808545348,0.25103043972701505,0.296993543478507,0.3304326425072303,0.3066481188566884,0.2987556861013979,0.14807352783521488,0.28857587090630543,0.21151791588058783,0.2367463171784509
South Africa,0.19443460896770537,0.19655366947933517,0.21739823557187254,0.2517480372968647,0.20892157305461978,0.26810552767971435,0.16617321995536324,0.23070679502862898,0.15560890211229067,0.16530929537994082
South Korea,0.2620936847034073,0.24809131406044443,0.2583328516102735,0.29153799041671313,0.26035745341028693,0.2393286969877448,0.21065979557523964,0.27695309754498887,0.2007278969274451,0.23992880477429507
Spain,0.2395868860145996,0.22516603074300984,0.26163264741132497,0.29507305031156605,0.26545508860326394,0.26709098695434297,0.16926533586172543,0.27200428512448954,0.20444417868309822,0.24338835302702216
Sudan,0.21586857693346284,0.1951296839941019,0.2310597737066224,0.2706924757250556,0.2283505425617642,0.2806682094098072,0.14298595369609624,0.22411770690685384,0.15143892381687074,0.19228563638861992
Sweden,0.15864286671203626,0.1654793978253962,0.17562778715946306,0.22830908719724596,0.1720934227594199,0.22122105419484103,0.14415786347768456,0.22239441084647496,0.11864259105593165,0.1355875846939685
Switzerland,0.20813729954041163,0.20794440689568777,0.2266899175068635,0.25152875795451063,0.20474014629378487,0.23905035036603983,0.13503975118898898,0.2625212666059523,0.17498089692908095,0.18545914931352117
