Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
Burundi,0.3383035362303808,0.3200244923795714,0.34166842581092866,0.3610759237445289,0.35677047104185083,0.28802729557979223,0.24506296836760735,0.3428478589207555,0.2888628637666939,0.290340942958791
Cambodia,0.32799805239010366,0.31089577210307134,0.32074129653631517,0.3828834742682724,0.3615603894824877,0.33299900340855015,0.24089315578244644,0.32752315968226686,0.27684000309410023,0.2808395113007533
Cameroon,0.29231592668448697,0.2801535158910078,0.28515938996314416,0.33240530576447286,0.3104634658272795,0.2791768071481103,0.2290368239029317,0.29729906790027344,0.2560388739578778,0.2549019880854182
Canada,0.2194045347009383,0.2230936214501102,0.21615278254408782,0.272293286719813,0.24148093905552415,0.23028560480119065,0.22197571419164916,0.23554224812267968,0.20107256390590347,0.2070465661584307
Cape Verde,0.29814333038168617,0.2851935368846157,0.29815223811345515,0.33720308413923433,0.31827834930221,0.28667513168184855,0.2364044246393012,0.3006878513321571,0.26108295473616905,0.2563308925692703
Central African Republic,0.32773481773733326,0.3123342193375973,0.33272276420599045,0.35823911614006687,0.34625791063152556,0.3009605898877988,0.23765327640726347,0.3323763149277099,0.28223167184464315,0.2832834289413458
Chad,0.32799814660646387,0.29829690042189083,0.32883071258589414,0.3735478681333295,0.35910059961759677,0.31841374808651435,0.23548778640065923,0.3288668915414948,0.2814798377195771,0.28373820465173105
Chile,0.30072472949988727,0.2745888304742457,0.2958017919702162,0.34224072654153337,0.3433351629814555,0.28849572606121004,0.2270146489014886,0.2932782407831729,0.2637985403662096,0.25730508146835124
China,0.3623348670811455,0.3386713058721003,0.3585919264968188,0.39115995893743116,0.3788773327008943,0.30812935577570744,0.2594736127688024,0.36994038365550325,0.31043500134615004,0.3096598670585235
Colombia,0.27361990331223657,0.2588395645806977,0.26921662637975746,0.327960942698969,0.30831502129939214,0.28857702397578966,0.23335919510188283,0.3059319554124367,0.23535363422382516,0.2573131878792507
Comoros,0.33529196275086615,0.3313020141678848,0.3494344269392348,0.3692463518427179,0.3460548195576433,0.29200414058264473,0.2282417198618502,0.3670491879178108,0.29212661640388704,0.2918301955308566
Congo,0.3034807174961593,0.28306753981000166,0.3128349953955868,0.3412401632813612,0.3317476640779351,0.29158468420130945,0.23790928116515914,0.3102273303015235,0.2649039395202828,0.26691955431397907
Costa Rica,0.2963340447146991,0.26239999446478235,0.28829414700428746,0.34633616427393077,0.34182129001221984,0.2930921056270949,0.22286344182276524,0.2958293548625697,0.26042792629002187,0.26977394658771536
Croatia,0.31967437375179464,0.31247564885081475,0.3180660019884907,0.36541029363125194,0.33635864123430625,0.2912101927565217,0.23936767539473008,0.33377776574749174,0.27008573775223826,0.26685695311962776
Cuba,0.3449752693457665,0.33333102007832294,0.3466975222543689,0.36650155341703883,0.35776689581602317,0.2917208450017267,0.2312234390997271,0.34929095067640287,0.3031914158308974,0.3061937808150941
Cyprus,0.28854781231330656,0.33820405713877416,0.30240244558060725,0.32659783609208176,0.2841797221277173,0.2558441077858432,0.22940978006836926,0.3345615329162055,0.2576452615404685,0.26921666558714025
Czech Republic,0.30429067386101993,0.30543719737256314,0.3011104237966667,0.3611670697791272,0.31565038171832815,0.2968999179978797,0.22658998159842153,0.3281906266273611,0.26362545276597826,0.2561261344172744
DR Congo,0.31592057121858774,0.29669293950834874,0.3152711351171468,0.35014678794970255,0.33875087327382514,0.2888229495831657,0.24573462561370674,0.3267959973428055,0.2716833727505749,0.28380588952151165
Denmark,0.28472320736876205,0.26890483332553866,0.28469904757768805,0.3415122366049368,0.299537168378608,0.275017143812636,0.23179007437147076,0.294597967697562,0.24392035545988583,0.2280608361627586
Djibouti,0.27559578402165147,0.24782865677777435,0.2661851931281441,0.33909142726178576,0.2961831265662962,0.3134652356808876,0.2233463442650022,0.26567656967161324,0.2369164909335819,0.2333265752852573
Dominica,0.2745447219339509,0.2551358512104679,0.2612971634358065,0.339626683581491,0.29552441395340473,0.3133813050414688,0.22624158470550937,0.27616698819493335,0.23956766778871574,0.21016497179744056
Dominican Republic,0.33791588309354587,0.3048462260282057,0.3282525017345907,0.38631330208695075,0.38095213434463354,0.31984296662782236,0.2282960191063932,0.33173505701757566,0.2940162815761635,0.2953477522231613
Ecuador,0.33846410922758713,0.319315747644455,0.33857899013928267,0.3788265283120973,0.3723874159290028,0.2993995897635914,0.2471798060573462,0.33651409546866934,0.3011691925415437,0.2993690967421342
Egypt,0.3067565085242052,0.28225822772030706,0.2909025184249267,0.35000997110783766,0.3218933929932477,0.32104850589169154,0.22327677453784317,0.3084872407037919,0.2583223025219072,0.2596972902504093
El Salvador,0.29691606990982017,0.29163734817285175,0.2972243106462029,0.33333995849203835,0.30901136237658305,0.27839127114014833,0.23439324886586785,0.2971891030742001,0.27126143391288526,0.266465308623881
Equatorial Guinea,0.3000794493199246,0.2833236462399397,0.29960854657064007,0.3403167082793779,0.3179564140294476,0.2898014746416138,0.22780589135064133,0.3208245037205635,0.25937315681230605,0.27899733334242616
Eritrea,0.22401908405512427,0.22095212623256727,0.25335616768888264,0.23607642293614617,0.2196784624401049,0.23398366992063746,0.2301110539833886,0.21545209054495282,0.20765642194678088,0.20410456652057726
Estonia,0.31727710864601394,0.3273841246753355,0.3108465003461369,0.36997914944405225,0.31436508349841047,0.29284439203593104,0.21631263993077263,0.3530999684689463,0.2712417608817401,0.2691557257102056
Eswatini,0.2732187950530012,0.25677668541035475,0.25756910747147205,0.35431386482200133,0.2973463788010452,0.3115187106562507,0.22898341807085468,0.26894976866133463,0.2364852579718128,0.22991002899177546
Ethiopia,0.2887221392585805,0.2779153518390681,0.2876879526063416,0.3470615448160218,0.30303019415379945,0.29241323753425874,0.23166955376663434,0.27678122895850515,0.252399915041764,0.2411369887980715
Fiji,0.2246982857762953,0.21911165299885418,0.2169915897629401,0.28239750847137635,0.23585010683019364,0.26709991251385146,0.23292822440702698,0.22451403157208985,0.20133539736154432,0.18605421234561426
Finland,0.26818043634993133,0.2505009801570726,0.25312571923223265,0.3400410962003446,0.29453417904333057,0.28234286808408343,0.23377000297375328,0.2716502662346215,0.22779716024068172,0.2166957471436398
France,0.25809565926939676,0.2459432630772497,0.2575049527144766,0.3003063157273157,0.2679015913412734,0.261948703415765,0.21717935090344312,0.2702660151623886,0.23740125798545866,0.22349053666478655
Gabon,0.2366276898697531,0.2533918117620454,0.23639555225791395,0.28395819526613636,0.25100966356502713,0.25494799417071695,0.23056824591109534,0.28782809517642216,0.20780640162948621,0.22290155370052733
Georgia,0.35538247185120464,0.3589281456405262,0.3582259739928737,0.4010450380783006,0.3708144747290909,0.2935921128082287,0.2264402632131491,0.3673982077804787,0.293203137518816,0.3002942160467583
Germany,0.2908574345057263,0.28412464615087374,0.287227538508748,0.34769824797203386,0.30285727858230244,0.2789183986624308,0.2234802915259423,0.31792189613327126,0.25117958099002147,0.24761597566985616
Ghana,0.28418035864530033,0.26425369407076466,0.27017799606041465,0.33305627938904064,0.31277072529974953,0.27834353721690125,0.22797422189233035,0.2722481079623669,0.2389113963982537,0.227987762643153
Greece,0.29578547198753025,0.3101275603056482,0.3015471203998176,0.33365865042199117,0.3018523053774959,0.2661291682556531,0.240109943648816,0.32673486198639234,0.25326034960501353,0.2636855144973015
Grenada,0.2841490445648871,0.2738291107657013,0.28252861049050637,0.34116849271600336,0.2931785500753862,0.30559881507216696,0.22781541152652152,0.2855752576513045,0.2452475555651282,0.2261417530776892
Guinea,0.3336376263213533,0.30434484432445225,0.3290117152600408,0.3805294407161556,0.37914671898707303,0.32228521066348226,0.24070185750037104,0.3364894737387827,0.2857363443251117,0.28964866731979294
Guinea-Bissau,0.3344683887832387,0.311458466539863,0.34085564256757284,0.37658308473959745,0.3706327053234876,0.3084785083629835,0.2419295508800773,0.33922690178417314,0.2843547844137791,0.2919936458573316
Guyana,0.278771115937623,0.26657429799129195,0.2685030808698541,0.34016426096894564,0.2925827646932998,0.3174112456336902,0.22298913927537944,0.27282770421629093,0.24335114226614746,0.21709283891197115
Honduras,0.3320431227684333,0.31757315735077685,0.3328375070605273,0.37328491152128845,0.36959829005938777,0.30024752365880664,0.2410368578434104,0.34499718399364726,0.2923363950089593,0.2951107716013263
Hungary,0.2578936835722114,0.24426592381973689,0.2605555487483478,0.3017858909323708,0.27903208779586713,0.26154313378561783,0.22916221913467102,0.2706371878931517,0.2327659731117109,0.21417700102942117
Iceland,0.2971379610069322,0.3289093565752419,0.3075665931691024,0.3409398599905261,0.30002512136488796,0.2661959367555348,0.2459789536149822,0.3339821299842245,0.26611900921960235,0.2709653225439983
India,0.2395299260643043,0.23623183027757133,0.22974039036773533,0.28855112918409986,0.2497752943583048,0.2686845680438014,0.22224433273427593,0.24828367439025512,0.2079857352059671,0.20491555105300344
Indonesia,0.3383535878320545,0.3252284175155939,0.34276415388567544,0.36163818990044644,0.35793650483155726,0.2795825332976853,0.2530201487024252,0.33294097463218325,0.2944198030323404,0.28342161147676714
Iran,0.35763064949333007,0.32306333601049597,0.3493908299912455,0.4052855866975201,0.38753317310357627,0.34330780272648875,0.2231016740121875,0.33707651394280114,0.30189435500168205,0.2946815093616024
Iraq,0.2891709315854299,0.2887193213814106,0.29723290905419686,0.314770804519561,0.2991538453009634,0.2789321618279989,0.2536454137043436,0.28921123611818694,0.2566948002759692,0.25443521721698237
Ireland,0.24319202260752287,0.2319504898208973,0.24332557310654523,0.28568468065000363,0.2504284540863363,0.24513607701710033,0.20893889724779224,0.24275894948631427,0.21704703743441622,0.1989326608253518
Israel,0.3207805739291651,0.29324978926936507,0.31284077049464565,0.37470441457788467,0.3401334047449057,0.3038039189835209,0.2296068002086457,0.3120745826522202,0.28453069171907136,0.255370947179524
Italy,0.24335980131203552,0.24609666100235375,0.23870053399239544,0.294771553487454,0.24101011038022024,0.25959537870177235,0.2360301332801819,0.27660328370190296,0.22151433392846415,0.2219914227717395
Ivory Coast,0.33211086923597,0.31809306824789146,0.3383488230203744,0.36564189435606764,0.3565201023659819,0.30323548641398684,0.23306657377813178,0.3464261463054776,0.2863415470849083,0.2920504974894794
Jamaica,0.2901151586021619,0.2708158854625835,0.2924347810539313,0.35661795143195874,0.30317400763356467,0.3401046058890425,0.22635146845569676,0.27569193983964185,0.2520433605400853,0.2295908829369085
Japan,0.28592419716866974,0.25778408516381063,0.279145471302174,0.33877049615872423,0.3077810163158585,0.28280786379531675,0.23566124469376962,0.2955316752673767,0.2542598531723748,0.25343650215651026
Jordan,0.28633993216554027,0.2615649297020144,0.2709215994010127,0.3268456404642489,0.2991806804603151,0.3109176506608586,0.20686284699159188,0.2811900419127091,0.23268370494315743,0.24252194547609932
Kazakhstan,0.30925652689895455,0.29718116563976354,0.30527552779081296,0.3437905049540174,0.32992534348073066,0.28367017903542047,0.21299148948774027,0.3219291938662689,0.2663759927969379,0.26381614548340515
Kenya,0.2849920300646092,0.2739841099480486,0.27659227902249006,0.3567604581514534,0.3096848127288822,0.320469910016153,0.22944664067399081,0.28373342309665744,0.2473534220251636,0.23534567468452677
Kuwait,0.23104816238476225,0.24660003699093574,0.22335163990530849,0.2785935519684125,0.2382716605070224,0.2618580021391,0.22204948725304105,0.2672829081209085,0.19655084961583527,0.21371572929809404
Kyrgyzstan,0.3473797577895228,0.33416607740433973,0.34126013466534705,0.39705132446237595,0.36370361593440903,0.31569581726582685,0.22580462993232503,0.34435667396749015,0.2942571322726647,0.2845876810706945
Laos,0.32844305251226846,0.3272980081381614,0.327018320260341,0.36133870672492174,0.34531611556330855,0.29832488296286924,0.23676491378634326,0.33065000269347555,0.27836669804097747,0.2725999990662594
Latvia,0.26326738316687565,0.2796068780337485,0.2606689690379711,0.31893779347458506,0.2755290214057308,0.2706983070017759,0.22252416670394948,0.3011434019997116,0.23068780006346148,0.2369676093467474
Lebanon,0.3219617525041788,0.3153061668068066,0.3253539689271779,0.35942706338465835,0.339403948780595,0.29532647029121617,0.2416420497633719,0.32970836936592907,0.280839519229971,0.2750001680971075
Lesotho,0.3085535984030207,0.30052506523508293,0.3062337651218616,0.37923781917735533,0.32763965171999776,0.3315808319185437,0.2323898964701941,0.31288353848074135,0.26484156362183475,0.2546839966770131
Liberia,0.20774092283516446,0.21412983841192093,0.19350202316861567,0.25599304192987343,0.22043490484499317,0.24588965483023129,0.23204562015353003,0.21169043088084294,0.1890122397773236,0.18159609632197543
Libya,0.33388185578752616,0.29674115691164865,0.31192756122451293,0.3690018663482511,0.3633542726643667,0.3175312292919846,0.22408106557512936,0.32263383090092357,0.2807512448373355,0.26574850760047436
Liechtenstein,0.3206290545426756,0.32655854795109013,0.31361543367833233,0.35662267809631804,0.29265402806307445,0.2738643956350517,0.21784539548380727,0.35433500017638847,0.27362388621288747,0.25450012877806477
Lithuania,0.3484834140473877,0.353816737914048,0.3620727010400357,0.38420736897205426,0.36239546267277445,0.28940613823612427,0.2148077363953842,0.3704963768259526,0.2869991725678276,0.3082056605233104
Luxembourg,0.26417720819956425,0.260935499275307,0.26502273321506153,0.3090140180148732,0.2714299804031922,0.2647208111457029,0.2192144660990093,0.2956009574932033,0.23833261019760293,0.2273359262924593
Madagascar,0.31455894082387686,0.3027368850823437,0.30833230867070993,0.35581391788426553,0.3303373289241198,0.29469873589172335,0.2416619840552216,0.31947510949867963,0.2719541617331044,0.26353324095197594
Malawi,0.2962115201409129,0.28125910201956944,0.29229949622895396,0.3610152094558751,0.3157303421297088,0.3255325817359206,0.22946843059845168,0.29243590838600364,0.255020161172118,0.24059309940182974
Malaysia,0.25039982451942305,0.22459242928510664,0.24823233025079303,0.3155459975189504,0.2787402743982872,0.2946524991981806,0.207305763088602,0.26266466861106325,0.2130370166988855,0.21248543430509648
Maldives,0.29970644800970236,0.30488881576265614,0.2975529268143942,0.3448511873298232,0.30797788214749405,0.3022157392992513,0.2246720206339993,0.3002888237047976,0.2602973667586138,0.23623882109598013
Mali,0.33075479543493524,0.31480712078497797,0.33698385429209105,0.3670410855478537,0.34963657200024184,0.29852630200723895,0.2565150538708089,0.33626343892838007,0.2887743453264653,0.28298399804961677
Malta,0.2111190494033483,0.2154904834109027,0.20422986612330607,0.2769350754016132,0.2262278201526718,0.26126605207597975,0.226230509950076,0.23947394944521547,0.1863273240856449,0.18239883032974893
Mauritania,0.30963403427870584,0.2918080526186338,0.30905855507778723,0.35928799578428827,0.33921313312957047,0.298883080158409,0.2385795566243864,0.3148444065459926,0.2666880253668847,0.26932537068645584
Mauritius,0.3010856217102298,0.2861565876687204,0.2977380138272015,0.3732809223584318,0.3200365625896355,0.32238440391078804,0.23042770961418615,0.30089807956258263,0.25592828661867195,0.24170352380444549
Mexico,0.3231672875641614,0.30279885921414,0.3183859962822012,0.3679717208021777,0.35180617814886894,0.3017109675793292,0.2410109072849317,0.3239489978288615,0.2895999213556871,0.29217887558102607
Moldova,0.33055168420191594,0.33131745601545026,0.33321180372529596,0.3890947513679743,0.349773127169773,0.3091698678171042,0.23443878192449993,0.3588971743740622,0.2838635063626781,0.2790882800874889
Mongolia,0.3364220880318366,0.33203864158235896,0.33601106992782764,0.3751233526069587,0.3531806431352439,0.30636858658411026,0.23109262520171292,0.34422304030606227,0.2901193443160817,0.2809448846282221
Montenegro,0.3311384836464404,0.3381439156302497,0.3392021375915538,0.3826539510521628,0.35537096245351196,0.30088584314959,0.23062291499864582,0.3590168193975505,0.2832331904010916,0.28488643585966444
Morocco,0.3239366725302658,0.30148627818149215,0.3187364571354538,0.3725418929800555,0.34483434281532904,0.31374269285745876,0.2334592833297451,0.3246539548084059,0.2850431146061205,0.2829136733502536
Mozambique,0.3200689135275892,0.3010193131917869,0.32191100495886554,0.3691099068161424,0.35704369845432743,0.30806179669671685,0.24050933191953006,0.3316524786020576,0.2778481606711613,0.2823498834682295
Myanmar,0.2858345645376826,0.25421279317862805,0.2791608041960056,0.3297546454560515,0.2963751108372681,0.30246489862063225,0.21548901515191035,0.2915043500916849,0.23088298605785657,0.25675636907787064
Namibia,0.30950968352806457,0.29011109970158677,0.30299165682337276,0.3758332431390037,0.32709441293483754,0.34175898146165784,0.23391629897260216,0.3031337710379865,0.26784403223325526,0.2492576336494748
Nepal,0.3186633672881133,0.28802802095146746,0.31881903294588054,0.3699827463443674,0.3507358671723651,0.325668577471679,0.2161932688019229,0.2999226029583024,0.27183105199633445,0.261461759101838
Netherlands,0.2739173449010762,0.269860739270713,0.2738597479639059,0.32891476859892216,0.2803486744303784,0.27322309904638165,0.24282411026658285,0.29393588746927624,0.23735998052045215,0.23853616240984646
New Zealand,0.23359766074014837,0.22499085042400213,0.22583861961714446,0.300522808022102,0.2610930535628621,0.2638924727893903,0.23417909310938337,0.2657306474990653,0.22080191183899428,0.1974926528570562
Nicaragua,0.2668112285974348,0.2551164237551287,0.2618860326446975,0.31223128090568086,0.2918852523541423,0.28192183676047244,0.22414265636155367,0.26843523364544924,0.2420821885261818,0.2448024062836065
Niger,0.32747680780470034,0.31181703164154245,0.33020720462074404,0.3700326010573636,0.3598256272620449,0.2979371132091158,0.24996107674292645,0.3487815759470608,0.28207020058394666,0.29197771171891873
Nigeria,0.3244609779795159,0.2917959418351346,0.3222571235298112,0.3710067881971037,0.3584984512199218,0.31395539507963066,0.2154168083610205,0.31828263491956943,0.28179959525772164,0.2929925042769812
North Korea,0.3225877630570013,0.3157460100685816,0.31715563750220627,0.3553921097723248,0.33538236125623144,0.2657581028385188,0.2824724764282389,0.31541715013135263,0.2805081024012006,0.2807136948906652
North Macedonia,0.29707194359205197,0.30579855750930385,0.2939237756512134,0.35923203715673163,0.31220965404590695,0.2897852211528578,0.22371124458679445,0.3161342791866326,0.2538176077639732,0.25012199743870356
Norway,0.3141633508646517,0.3032153186909631,0.31221728266075033,0.3806543383653621,0.3503247125648325,0.3171774342240309,0.22485954595851718,0.3300590723004372,0.27149506436419707,0.2687422494302927
Oman,0.3060278011362727,0.29405976387178623,0.297314268889286,0.3489049880880374,0.3222400558184518,0.30583602152951433,0.21327519279846838,0.3132023025269854,0.2710449585986788,0.26317012450937677
Paraguay,0.3384105736583757,0.313678039806607,0.33495600064066067,0.3868061587107585,0.3745381668468633,0.30123602539438143,0.23852189637659515,0.3327174134391894,0.2963793669068706,0.30257419114317424
Peru,0.3304609065431471,0.31156923052665014,0.32897893606630857,0.37264479193658184,0.3661299340473534,0.30239703802655965,0.24297599618737256,0.3269110447538209,0.29074008865037826,0.2922484008486866
Philippines,0.35198575930212295,0.311751099486946,0.3379622216333118,0.4021417594606933,0.3838113640539633,0.31813110999867517,0.22850864627416834,0.3343838967812164,0.293221028642742,0.2839229856125556
Poland,0.29532919968213267,0.3016238374366392,0.29894322501561926,0.34464573082220734,0.30157388628470144,0.2775748193236563,0.22124883761768616,0.30011483370862546,0.25833179091512737,0.24874843590378218
Portugal,0.31647530074796476,0.3193070634662593,0.32747744882441476,0.36384219098949067,0.33805440822931876,0.2954807798992819,0.2498945181008875,0.3560741773400103,0.2822573846943207,0.287114141054265
Romania,0.2884206822831932,0.2845094377030117,0.28646054449145586,0.3378016725455452,0.30146994071818395,0.2838863086693049,0.22302675365074312,0.31805412734108385,0.25101201525379524,0.2486056974787522
Russia,0.3439945636207449,0.32872925466472624,0.35203551568350555,0.38313041549275334,0.3778549085717116,0.300988789357045,0.2068014514879834,0.3639523610531716,0.28514907422500363,0.3024046057817908
Rwanda,0.27587143455946855,0.27052905473922845,0.2840565925105778,0.30451010859869004,0.2926652083862311,0.2498320365093999,0.21251089972945694,0.2847967405658786,0.24895845282449414,0.24647826921260446
Saint Christopher and Nevis,0.3022059272884606,0.28807350216656386,0.2905188984042813,0.34998465530437933,0.3122799137007209,0.30000184920638395,0.21329232805949785,0.2801058183555296,0.27105911301250724,0.22997943191191794
Saint Lucia,0.22115561170977782,0.2157902509679614,0.21738646913191711,0.2740867121744499,0.22689267523013704,0.26412361623662833,0.21908185703231103,0.21747751637075619,0.20373758030826872,0.18781307548341009
Saint Vincent and the Grenadines,0.2806326291245307,0.27098323551344805,0.2811078144835194,0.33264886143619005,0.2779418179493781,0.2939226131067283,0.2273156134022916,0.2755919499937747,0.24715239394345984,0.21632391711597584
Samoa,0.29866841117517406,0.2887662272868539,0.2890445557018565,0.3609095734539183,0.3228107196184617,0.3073772876743958,0.2478136265199765,0.31302022400054275,0.2500132435545055,0.2392393168346852
San Marino,0.30381536709098955,0.3041220171224817,0.30221866003976305,0.3259458344891609,0.27947724845558813,0.2764230927967703,0.25147430083279587,0.2790535904628286,0.2721239525981706,0.234456982392736
Sao Tome and Principe,0.32791652984111125,0.32469025094850157,0.33415389353620567,0.3648088694360071,0.34819177597791684,0.2877385867484673,0.2424773877302842,0.33810453243939087,0.2859620308660073,0.29096936772418747
Saudi Arabia,0.33323506861217034,0.3242421149269505,0.32802068619364566,0.3697829254254522,0.3458288543512357,0.3039479407279235,0.23731245561283865,0.325902897528171,0.2857932346692353,0.27869827164466077
Senegal,0.32586809642726544,0.306796294814338,0.33071464725488076,0.3760221988732452,0.3467715517322035,0.31103551627767967,0.22617970691936537,0.33532991502224613,0.2794116452467906,0.27933374199435795
Serbia,0.3299117930495292,0.3277882047273296,0.33270802657105286,0.37889463332269446,0.34842147831777653,0.30173107937523336,0.22781486198341303,0.3500909914782683,0.2859087495708881,0.2810059700031912
Sierra Leone,0.26192855648382746,0.2579234823862968,0.2531272947067801,0.315405815099376,0.2748440284193698,0.27881323623680015,0.2331568151870963,0.26126301038092586,0.23225505441960195,0.22253537480757166
Singapore,0.23790369100237604,0.22439080703367162,0.23080983820054088,0.2872571623895278,0.24789242205732254,0.2729688114740394,0.217454547942589,0.2362972880858924,0.20440137954182877,0.18771423127581727
Slovakia,0.3390735520169783,0.3461657499664291,0.33880304089578256,0.3871955837555525,0.3475451279802486,0.2991949687434475,0.22892219540097852,0.3592608442649473,0.286115561323621,0.2810675510049463
Slovenia,0.3360895645979396,0.32005213923127573,0.3374268526646561,0.3905720437517806,0.36596541498387025,0.3038546127818778,0.22792310126840862,0.35018734773885496,0.2845162696928697,0.283189746980209
Somalia,0.34600507406361225,0.3257491287349614,0.35110269475647926,0.3918028666496265,0.3836494091620418,0.3144630305784769,0.23407042585986454,0.338263010122044,0.29598116132039254,0.2891833727847944
South Africa,0.2731243927155828,0.2625474619339811,0.27203356684181257,0.32003930894230437,0.2917266839305335,0.2801125689469065,0.2528386259024931,0.26869843002943594,0.24514018347078445,0.22834338800528373
South Korea,0.3254269277026235,0.3161624332936206,0.3179668543624324,0.35852708876920963,0.338477131295221,0.2671259670216131,0.2828613451776978,0.3156920934055994,0.27836604003856597,0.2790056388805895
Spain,0.31985375044008346,0.30053427716961534,0.3204482484353284,0.36410073920747743,0.34537187703854005,0.30170132618115086,0.24523776524831337,0.32957501433507874,0.28607527152359197,0.29212994520437374
Sudan,0.30623675054636174,0.2857633882097369,0.2974414185789206,0.35716699661655216,0.3263242062135747,0.312888277313196,0.2237167966452149,0.28819197497431304,0.2540897302161877,0.26385989682114513
Sweden,0.2400054711223916,0.23275615868886063,0.2260985207927013,0.30631606337358297,0.2565268787722944,0.2630415147247417,0.2252179428406222,0.2750780275116188,0.20004366143530722,0.19995156359307475
Switzerland,0.28944285555700255,0.27590215390203277,0.27471063458871064,0.32491358131468673,0.28893076194117095,0.26518875485184035,0.22062187810595643,0.304823513558764,0.2603405237625327,0.24281036409280476
