Country,groundwater withdrawal,ground-water monitoring,underground water abstraction,groundwater permits,groundwater rights,well and borehole drilling licenses,conjunctive management,groundwater protection zones,aquifer recharge,transboundary aquifers
Ecuador,0.45328393953913965,0.44929953286613045,0.41066154164880403,0.4717455160791857,0.45324626001375734,0.3898817045755399,0.3587292547885767,0.4012186856413794,0.3456255706901662,0.33176775144428855
Egypt,0.4276722731038411,0.40636685747756246,0.3631155738903419,0.4456518669050058,0.41116344025048157,0.3968079546373931,0.3289597733180317,0.36791304360231897,0.31273122719726454,0.31126699447762446
El Salvador,0.4231424488917141,0.42637454019903315,0.39198030736125794,0.44028529680596157,0.41542571405286394,0.37564948045858026,0.35912945218931996,0.37372151891041316,0.33992562937629467,0.32253186001034123
Equatorial Guinea,0.4275782576225064,0.41915577089392586,0.39219905891069395,0.4491788576966755,0.4250184773770544,0.37728102306350814,0.3389180720862258,0.39376965968742966,0.32288354859215146,0.33944067225165053
Eritrea,0.37002297661857575,0.36509877713326966,0.3752338922051773,0.35606640372558074,0.337308118111115,0.33850149872902485,0.3579650357674154,0.30822105321866045,0.32431460012690333,0.31152618146015304
Estonia,0.43562444684785695,0.4418621490186382,0.38599438254965657,0.4662283664043103,0.41312900420213045,0.36817533885716636,0.3320716670329847,0.39330767422963864,0.3276746940635928,0.32014187790149756
Eswatini,0.39457302472912037,0.3844189105509717,0.33873412676004694,0.4456300317203599,0.386364025188725,0.37909793972131933,0.3466721461675532,0.31794493924479067,0.3091550893528864,0.28645288625219706
Ethiopia,0.40387823368468956,0.39756592061813906,0.3644912216133705,0.4351364152050448,0.3862593769927128,0.36162750991287834,0.33302829368654974,0.32933563711197233,0.3127275466643303,0.28591752460146735
Fiji,0.3486006703766181,0.34650559652341434,0.30904175915244486,0.3913274949223849,0.33556650328447446,0.34790252516544873,0.35895362492512994,0.27732188493388993,0.2934335990479406,0.2561664472749146
Finland,0.39440829220169293,0.3802989233967624,0.3435148889327346,0.4370687558455466,0.3883118883940479,0.36945243154280655,0.34263853369468866,0.3335515654867786,0.30431328039470623,0.2827356014814699
France,0.3893815823966999,0.3829599109505282,0.3540066767129445,0.4141235467596617,0.37798840490157015,0.3569728114682244,0.3400267571527302,0.34323934849403975,0.3240027664689176,0.2990804208418151
Gabon,0.37356445756903617,0.3833732137049918,0.3272537913568651,0.39545577886115946,0.3597255755886052,0.3466853208425211,0.34276463871011603,0.34154834849623705,0.2978736166167136,0.2939444470624472
Georgia,0.4617048102732503,0.47127801849784307,0.4246395043034456,0.4892221774036703,0.4568755451993916,0.3644335385416228,0.333993635801761,0.41654933026574054,0.3240395410204792,0.3243857250090653
Germany,0.42067452913182324,0.41460963615413854,0.37961293736401713,0.45436975264126056,0.41196512556336906,0.37416154776212257,0.3482212155405807,0.3761182808137593,0.3308247875251089,0.3149971773952102
Ghana,0.39450527271254404,0.38651352233805925,0.3435535025953577,0.4244187702434933,0.3986383623959658,0.3450191661656033,0.3493901436381139,0.31776382799668806,0.3132074975590828,0.2769318578764777
Greece,0.4306345380592323,0.4465790815057192,0.391739116347366,0.44885152487881824,0.4199797251012138,0.359733195728714,0.3525673459016483,0.3966853751412907,0.3195388213388227,0.3183659538064519
Grenada,0.4087348011618878,0.40045363025733255,0.36083540100495437,0.4446117893206973,0.3923608707603964,0.38709144425796665,0.3464635426388022,0.3368149446708692,0.31344125212859064,0.2873905029771062
Guinea,0.43293783770161737,0.41641572373823277,0.3841387929077524,0.4555358113664128,0.4462210784589908,0.39128451256379687,0.344037770770301,0.38188747565430164,0.3200516747157033,0.307703403516828
Guinea-Bissau,0.444191962031851,0.43417195733327035,0.40324782740817666,0.46443409853107964,0.4488519307852307,0.3787436732636108,0.3509722275896165,0.39619471429007996,0.32698062454569066,0.32687489520186985
Guyana,0.3891460446518382,0.3838267029309408,0.33485315568117874,0.4328356377690695,0.38029544443101576,0.38778722410541916,0.33589241823547494,0.3202598563564687,0.31115230998366616,0.2705553592523542
Honduras,0.4496757518571478,0.4431173751382196,0.4118515356640915,0.46848375160973543,0.46003857918557484,0.3845729199993749,0.35128289059183787,0.40986365488623744,0.3374140631541321,0.3311630309647496
Hungary,0.3714429389097686,0.3695311693863689,0.3471905301941527,0.39972677720984856,0.37360014115666645,0.3463204601701298,0.35443498252873584,0.3288430291320886,0.32061422145576424,0.277291062766895
Iceland,0.4283267614945763,0.45954876273919004,0.4024906148369445,0.4551007406619366,0.42014344220833405,0.36587374902546355,0.36162053769854074,0.39204310688133587,0.333270709669819,0.3289953963443356
India,0.36645293822510605,0.3583182914109133,0.32839878958967356,0.3931476755907584,0.35789544705027215,0.3522869976512707,0.35164936859653906,0.2958660580038906,0.298317558169078,0.27048365525447526
Indonesia,0.4445477168470437,0.44114149677777,0.4114350180934085,0.4488421635866722,0.44199198157532965,0.35305515092395173,0.3554257566787954,0.3915339532005122,0.32992675833291724,0.30344875165583646
Iran,0.4547627603240158,0.4336578021501176,0.38576203254268043,0.47321855597707485,0.4459490739877869,0.40464125415763674,0.3271919483884432,0.38206747433591925,0.33292894176185606,0.30814381119947076
Iraq,0.4071921270096183,0.41871261538939064,0.37789642354508163,0.41877907401599773,0.39595949833573846,0.3613933189967215,0.36138087857529916,0.3544165660045656,0.3153890008414194,0.30957908747869306
Ireland,0.3723952579001819,0.36592678690217856,0.3404268620920479,0.3996201574686124,0.3602959129271249,0.3227721151694395,0.3368035283049566,0.30462252305159565,0.31037464474316895,0.26959902577346606
Israel,0.41829375397676327,0.4030010348018025,0.367971169483758,0.4518394229208855,0.4082509707392044,0.36273152992228597,0.3283047528297759,0.3482936388394277,0.33381781230675467,0.2905464959916538
Italy,0.38271901397473784,0.37599588492313973,0.3358812792420955,0.4067120529197567,0.35815072694524364,0.3566682250214062,0.3486380983954608,0.33647276184127384,0.3158331957955201,0.29355580371239176
Ivory Coast,0.4367235962905292,0.4320022297518428,0.3976072176252726,0.45265639207845065,0.43543119860175067,0.3776962931024149,0.3408535638955019,0.3921462540665307,0.3264214077056158,0.3182374232203624
Jamaica,0.39728959484801585,0.38062733809984867,0.3622849553583845,0.44025530501872956,0.3858456661621663,0.39969312904533966,0.3478540386952025,0.31774132982689807,0.3171554552461821,0.27562097959563553
Japan,0.4063293076805529,0.39027378073041086,0.36026727914419177,0.4399041714686648,0.40121010072858343,0.3642799980158213,0.3423031785414311,0.3512756999702191,0.30960771272764853,0.30804104199096594
Jordan,0.41658691725774644,0.3904597958035891,0.3463492626659601,0.4401960164306346,0.40133816553337065,0.3954655842319646,0.3166039263359703,0.3553246634006161,0.29047840765995403,0.28383213707117566
Kazakhstan,0.4240770053680903,0.41910286228810684,0.37699573616591503,0.4369203061654088,0.4224243522825259,0.3678423204891315,0.3272920546926504,0.3815894063056467,0.3249165687159513,0.30072061746886
Kenya,0.4054956088136048,0.39959975881311055,0.3545061272124322,0.450963742786226,0.40413083507489617,0.393833862558417,0.35394712805875217,0.3380939999740884,0.31822737448662397,0.29148758205717357
Kuwait,0.38066999925730527,0.38646673492072725,0.32662654099367483,0.4024710353137038,0.3613851199065452,0.364582446030184,0.3420948887743725,0.3401095122390054,0.2931851459458548,0.2882728173510012
Kyrgyzstan,0.44706068523990056,0.4440722320321209,0.39698792432513696,0.4741775930541203,0.4391540333309809,0.3942541823229774,0.33003862416896584,0.39245171128102535,0.33245726999051606,0.30521964564027576
Laos,0.4590762291217237,0.46128570286773474,0.40778570418761984,0.4685541830749468,0.4523075363832716,0.39751543410331236,0.36244437359583004,0.4079669523796724,0.3292185944277535,0.3134108376819359
Latvia,0.41091274746645473,0.42008701215493094,0.35172308974694283,0.4378756671903302,0.40035916716363684,0.36224601264885964,0.34382640553995303,0.374015944773079,0.3061250709225004,0.29385482190177126
Lebanon,0.44009564630827874,0.4420513160036744,0.39940608051003523,0.45600726189228796,0.43074456598771876,0.37886195546009416,0.3570362745670242,0.393418872585985,0.33256511261581767,0.31617582067305994
Lesotho,0.42574460835927036,0.4240173400695905,0.37448547352725486,0.46918402925940306,0.4152340713417412,0.3972716115731954,0.3484668161270454,0.3675273885643431,0.3274485109083477,0.30229857521310516
Liberia,0.3539273198607343,0.3475338678524518,0.3018653527967638,0.3781794417493888,0.34194325348935933,0.34600516041434864,0.34933200292575073,0.2861678254047719,0.2916672482180172,0.26453904613466556
Libya,0.4407224044537347,0.4144783933839109,0.3598037576820026,0.44822385695942496,0.4312707390075232,0.38084571913193394,0.3244879663805216,0.3751844330241471,0.32734287596591594,0.29522054271645337
Liechtenstein,0.4461171144845366,0.44758171400633695,0.40381402168508507,0.46385473827660306,0.4055493082256943,0.37927941883393146,0.34144926416341054,0.4054500632639338,0.3477838578246314,0.3314282740072664
Lithuania,0.46425375022508086,0.471667884796027,0.4353875695400686,0.48522829090087577,0.4608893922774409,0.35602222214796114,0.32134616366717683,0.43182913143244583,0.31246318187515965,0.34007797074915475
Luxembourg,0.4034403040821189,0.40328559842215245,0.3645148708138375,0.4262518832736928,0.3908996007589059,0.36242500686797535,0.34167694581350416,0.3632422512895786,0.32734153679122197,0.30124805092514223
Madagascar,0.42903914968821627,0.4188909578576123,0.37881835284478904,0.44784310155810164,0.4179970994439413,0.3748373998443123,0.3501564059520637,0.37307507792023414,0.32715197968035387,0.30199090636249587
Malawi,0.4092084928342239,0.3974628619022117,0.36304486945910147,0.445779975145687,0.39766478898558383,0.3847020870138322,0.3456812783430032,0.3347492650176799,0.31772476450176534,0.28618909598495573
Malaysia,0.3823500235949499,0.3534786145481495,0.3420069864618002,0.42776472300718726,0.38122612135214096,0.3679523803552398,0.32789618967782364,0.326007194674106,0.2970992973855364,0.2826255034395771
Maldives,0.42299530399073365,0.429195108232289,0.3681250730965242,0.4475892817974748,0.406975800402149,0.38383280996012,0.33556776119613174,0.35633079824091257,0.3196154393103704,0.28730084160739094
Mali,0.437428819326038,0.43673650079602727,0.40319939691580775,0.4536612493012963,0.43353005612799456,0.37372837809195303,0.36114594842942377,0.38911120318151676,0.33641390289265133,0.3194013916735295
Malta,0.3477338504028335,0.3419133946714739,0.29863170098244307,0.38621255043710584,0.3344935122776464,0.34090244084017285,0.33937372457091775,0.2866549920309904,0.2800531633214021,0.25350691354881316
Mauritania,0.4196763136036404,0.40986789352111636,0.377576555903852,0.448434792285494,0.41410258472786543,0.37026650964207036,0.3401184063748064,0.36534191329129767,0.32191212643474554,0.30345584715597484
Mauritius,0.40911351254429085,0.40452711744655173,0.36167017984914224,0.4583204749330601,0.4031653906195308,0.38409303981780657,0.34002591892100636,0.34150407943409744,0.3148638405442477,0.28778716076212535
Mexico,0.4449624858353176,0.4310084461239374,0.39644955843853147,0.4645539889866618,0.44635053896932425,0.3914654095169003,0.3527229773673613,0.38714638924841793,0.3393879528775063,0.32801523253101866
Moldova,0.44987235361531747,0.455346242999489,0.40517596291028846,0.4873856593461019,0.44701593644588467,0.38620045313674434,0.34767570394620984,0.4097783329180041,0.3359626125157162,0.317310941365471
Mongolia,0.45816112413183935,0.4596311021732913,0.41413684376211285,0.47558570226249286,0.4569048973819169,0.40181323985940803,0.35884241242915815,0.41219223792368853,0.34692512918719304,0.32297599606590505
Montenegro,0.4507609380693403,0.45580539284498006,0.402320655650719,0.47588393950246266,0.44750212919991783,0.3738513855736066,0.3361683114880325,0.40923143770227993,0.3236768102020767,0.3142316893794136
Morocco,0.43587245525394025,0.421926449306895,0.388964106876248,0.46190240190425047,0.4264801627362528,0.3931625097519428,0.3377123191008577,0.37685476531339973,0.32698080674988056,0.3158080388111729
Mozambique,0.43852032344441727,0.4273332481990198,0.39751907854640706,0.4659176830762975,0.4467418788589655,0.3869025538785093,0.3543891134507659,0.3962905191538235,0.32923491670871485,0.3264453070791132
Myanmar,0.40257118376376794,0.3790719812916481,0.34888647429598246,0.438144507266423,0.396777505549531,0.3868829593834669,0.3208173086010064,0.3553661033106554,0.29508322236332174,0.3227223548287912
Namibia,0.418985282213832,0.4028254308852995,0.36946788186809043,0.4563683096392068,0.40702457267799724,0.3931637476276412,0.34170591484541407,0.3445820236439488,0.33087549912074027,0.2887661185439895
Nepal,0.416048391183253,0.4006258440146888,0.37535870135533156,0.44798589617595297,0.41968476467587806,0.3857361209252823,0.33117170976947424,0.3534753636983348,0.3262480959363729,0.2994663504121221
Netherlands,0.39735750389529534,0.39639079455689147,0.36464153503454605,0.42987340411228614,0.38613797875062245,0.3594150037512412,0.3544292077331399,0.34939242620314026,0.3119459105007667,0.3000200620202859
New Zealand,0.36825162632891034,0.3615259146347017,0.3148231592033449,0.4028936036916388,0.3639059430901064,0.34792383704467217,0.35688660462691424,0.32074444552817016,0.3149393427098602,0.26253556126135863
Nicaragua,0.3951223775029833,0.3906683907087031,0.3527289528561493,0.4253414541259378,0.39954641297617133,0.3759237983657763,0.3395173148780033,0.3486056806293664,0.3223608733624949,0.3089790629654074
Niger,0.44109623358399974,0.43903161795395207,0.3945977987589142,0.45845546366676343,0.4388059900367351,0.3746870336062384,0.3540730671376671,0.4004967392913655,0.3268475257329556,0.3253156138018068
Nigeria,0.4247055338562523,0.3998475743420016,0.383387688147481,0.44982878503589663,0.42837052557448096,0.3677812228689803,0.3157983037284732,0.3513746441406735,0.3237134286118235,0.3149071681240128
North Korea,0.44206691194464465,0.4498503744362497,0.3976375640017623,0.45382181870776833,0.4310397146796958,0.35823372276412063,0.39397092986046695,0.37707048837073,0.33137338456531845,0.3155246204520967
North Macedonia,0.41916564562487413,0.4233920219284013,0.36279628199171854,0.4555558588449949,0.40931999297249344,0.36356912752833975,0.32888725540314734,0.363359619447255,0.3120732369709145,0.28939616591971506
Norway,0.4316941903008223,0.43414447458603483,0.38668532611285944,0.4756887072091353,0.44190658095870766,0.3972959204901959,0.3467917048350025,0.3910711003901196,0.33134547768686234,0.326476380089611
Oman,0.42301279857575663,0.4104083896914925,0.36737376138906463,0.44220028595831457,0.4091591026913765,0.38497609855441783,0.32474252093452394,0.3728235061678385,0.3330606256991372,0.30671420252432463
Paraguay,0.44731591750723465,0.43723315127927115,0.4083604532005141,0.4748483527520861,0.45414089475856284,0.38395833692891174,0.3504425118775254,0.39609971532330773,0.34525933972886286,0.3365094639192639
Peru,0.43868777430466666,0.4331173489657563,0.39635417698701286,0.4575065146040947,0.4441759012010382,0.38112220293465804,0.34911293783701547,0.38607278156422886,0.33336875400129495,0.31941806821023655
Philippines,0.4582443660857862,0.43522828201571284,0.39875451505485804,0.48636724711059764,0.45631366867755296,0.3941530685047325,0.34142710610595656,0.39463087823875337,0.3330714016311925,0.3242184725476916
Poland,0.42914484029603583,0.4349297843699072,0.39484979120850067,0.45951529603485713,0.4265853425021481,0.3659322575766325,0.34913604064903614,0.3694515756312093,0.3308267649805874,0.31242038843636627
Portugal,0.43365280983205845,0.4450788087101138,0.4035275193050602,0.45873551369903925,0.43736450083339873,0.3738045954315764,0.35984931450054203,0.4071615063593323,0.33030275292364963,0.32524153421847
Romania,0.4269221210957205,0.4294168899607594,0.37829897900700543,0.4593441179401025,0.4231164038313193,0.3794516157798685,0.34821242642307215,0.39545603188795814,0.33267655403048674,0.3089957732308667
Russia,0.4515587053819522,0.44570399675360056,0.41856919937498327,0.4736412907681999,0.46534095365259104,0.3757141765234797,0.31768510367009023,0.42422456934339514,0.33072592176152293,0.3353289401273538
Rwanda,0.4245442177684423,0.42558956210469034,0.40452630661464883,0.43491200566167765,0.4154219650380344,0.3512883873789402,0.344777967564983,0.37296840881208604,0.3371509705613316,0.3164143073385834
Saint Christopher and Nevis,0.4210916341064941,0.4180552609128262,0.3565056552754989,0.4499279611594776,0.41449854015896137,0.36961172917161966,0.3326685907820121,0.34094151387734384,0.3366959637027066,0.28638085849712186
Saint Lucia,0.3476731358141053,0.3451139369105883,0.3129190007509029,0.3798792788675726,0.332242633956161,0.353331757965511,0.34933321207325446,0.27822634166685367,0.29869001386885563,0.26269374011638275
Saint Vincent and the Grenadines,0.39750702676676297,0.3939202404351174,0.35698281400107545,0.4290974242831792,0.3695982354936671,0.36929181777791187,0.3474685698528435,0.32293590207680506,0.3186578592463995,0.28049690532938965
Samoa,0.40892895057090123,0.40800635480938807,0.3517157609767923,0.44779049558390727,0.4043511554838382,0.3723240596476637,0.35117209763160306,0.3552027066820387,0.3101994400149711,0.2824017787917714
San Marino,0.4251745394177767,0.4337571559581531,0.3853657978255759,0.4285206379457322,0.3807524221997848,0.37292877970042004,0.35928272894321445,0.3426929400434263,0.3464706082307009,0.29865163482152124
Sao Tome and Principe,0.4366813565864169,0.4438761224728713,0.4040922599584298,0.4576007103976982,0.4374776897306744,0.36479828789101515,0.3533334779458317,0.39266484722469264,0.329727678199387,0.3200144348783794
Saudi Arabia,0.44458418098379665,0.4427283562548209,0.38672247380730407,0.4578317853188168,0.42477453551555033,0.38081569130191434,0.3523790131477904,0.3812032189487055,0.3297426070646609,0.31117910737947474
Senegal,0.4345660547676464,0.429624991617534,0.40474877720817476,0.4647698953629616,0.4263606398909283,0.39353896187391973,0.35144813715680046,0.38922906350301634,0.3377000966454386,0.3251429008874808
Serbia,0.44143520273110487,0.44227739030304764,0.3878831833027743,0.4705431861877897,0.4355115305408652,0.37035788852634155,0.3294582715667515,0.3926841414942195,0.32615525396900497,0.3087902395811553
Sierra Leone,0.37838666684197747,0.3757893250402645,0.33813612881730476,0.4116616448766099,0.36824785940061106,0.3550050142941693,0.3535201775477121,0.3099222172914432,0.30944615114871254,0.27798462053212597
Singapore,0.3647469930200369,0.3535433762798028,0.31945602515147076,0.3925099742046766,0.351360524850673,0.34749098188398425,0.3423458187667773,0.2922283127998043,0.29706725662153066,0.256709336876515
Slovakia,0.4562862818082114,0.4630669421528216,0.41602078972832846,0.48061855120709934,0.44488758487516794,0.3723326580343375,0.3465156182534889,0.4076298800409099,0.3335722932674111,0.3247513609278875
Slovenia,0.4466313537803689,0.4340386726610924,0.39983717444009964,0.47995159075306465,0.4490305289429368,0.3653280713667045,0.3312725542324591,0.393141525530229,0.3282140451503392,0.3164118257751342
Somalia,0.4510083667179189,0.44101857449205845,0.41393144372603136,0.47473933045188976,0.4589258804337305,0.3889847743555367,0.34817712523698874,0.3933541649638252,0.33945229029648183,0.3268384088266903
South Africa,0.39237783272085125,0.3867281181495464,0.36435248513199686,0.42038280636278125,0.3892085176838945,0.36620699862864203,0.3764708285708761,0.33119639531486395,0.32832597568243793,0.29698680633505103
South Korea,0.4434871738879337,0.4484965485082321,0.3986099630111849,0.4545473572690788,0.43069394006322403,0.35854701019994684,0.39448858466540243,0.3796566906393102,0.32878685307786376,0.3107115610410719
Spain,0.4347509053454195,0.4238517329568083,0.39930966065634244,0.4525956820195598,0.43201888365835833,0.3895084933435927,0.3537434324812465,0.3863666964953759,0.33151772587688877,0.32787317053359577
Sudan,0.42744203508215023,0.41609926126132524,0.3805940273967617,0.4616615910205678,0.42343705011296934,0.3882220818622351,0.34113121575366495,0.35618469589799145,0.31411812540068335,0.3057407586474468
Sweden,0.3776340236068146,0.3654285293670733,0.32145945558570105,0.4190799669400504,0.3690758527250238,0.35942067874848294,0.34787530869460415,0.334679742984694,0.29167710516614437,0.27884392010408265
Switzerland,0.42217002879427795,0.4111602612463174,0.36352125919262046,0.438087749169924,0.403983336551011,0.367640627273835,0.3502234295650219,0.37227748454908705,0.34964671848349566,0.3183960602106261
